lot,wafer,x,y,hbin,sbin,leakage,voltage,frequency
PARAM-LOT-02,W04,0,2,1,10,3.12,1.79,2105.84
PARAM-LOT-02,W04,0,3,2,21,5.22,1.79,2082.18
PARAM-LOT-02,W04,0,4,2,21,5.1,1.83,2095.97
PARAM-LOT-02,W04,0,5,2,21,5.36,1.81,2066.22
PARAM-LOT-02,W04,0,6,1,10,4.75,1.78,2071.07
PARAM-LOT-02,W04,0,7,1,10,3.25,1.83,2099.78
PARAM-LOT-02,W04,0,8,1,10,3.5,1.8,2081.69
PARAM-LOT-02,W04,1,-8,1,10,3.34,1.83,2095.7
PARAM-LOT-02,W04,1,-7,1,10,3.7,1.81,2113.77
PARAM-LOT-02,W04,1,-6,1,10,3.44,1.82,2068.71
PARAM-LOT-02,W04,1,-5,1,10,2.46,1.83,2083.42
PARAM-LOT-02,W04,1,-4,1,10,3.03,1.84,2101.4
PARAM-LOT-02,W04,1,-3,1,10,2.56,1.79,2077.56
PARAM-LOT-02,W04,1,-2,1,10,2.54,1.79,2123.01
PARAM-LOT-02,W04,1,-1,1,10,3.23,1.79,2077.86
PARAM-LOT-02,W04,1,0,1,10,2.08,1.78,2091.68
PARAM-LOT-02,W04,1,1,1,10,3.05,1.81,2081.12
PARAM-LOT-02,W04,1,2,1,10,3.63,1.82,2088.95
PARAM-LOT-02,W04,1,3,2,21,5.94,1.81,2075.85
PARAM-LOT-02,W04,1,4,1,10,4.4,1.8,2115.59
PARAM-LOT-02,W04,1,5,1,10,4.43,1.81,2072.15
PARAM-LOT-02,W04,1,6,1,10,4.04,1.83,2111.86
PARAM-LOT-02,W04,1,7,1,10,4.89,1.82,2128.25
PARAM-LOT-02,W04,1,8,1,10,2.94,1.8,2145.31
PARAM-LOT-02,W04,2,-8,1,10,3.28,1.79,2058.8
PARAM-LOT-02,W04,2,-7,1,10,4.01,1.77,2058.23
PARAM-LOT-02,W04,2,-6,1,10,3.26,1.82,2151.37
PARAM-LOT-02,W04,2,-5,1,10,3.73,1.81,2104.16
PARAM-LOT-02,W04,2,-4,1,10,2.8,1.85,2098.54
PARAM-LOT-02,W04,2,-3,1,10,3.92,1.82,2064.55
PARAM-LOT-02,W04,2,-2,1,10,3.13,1.8,2086.76
PARAM-LOT-02,W04,2,-1,1,10,2.88,1.82,2123.33
PARAM-LOT-02,W04,2,0,1,10,2.61,1.8,2119.75
PARAM-LOT-02,W04,2,1,1,10,2.32,1.82,2077.45
PARAM-LOT-02,W04,2,2,1,10,3.13,1.82,2122.36
PARAM-LOT-02,W04,2,3,1,10,3.66,1.86,2064.28
PARAM-LOT-02,W04,2,4,1,10,4.52,1.83,2133.46
PARAM-LOT-02,W04,2,5,1,10,4.12,1.81,2094.96
PARAM-LOT-02,W04,2,6,1,10,2.73,1.82,2093.46
PARAM-LOT-02,W04,2,7,1,10,3.52,1.81,2124.91
PARAM-LOT-02,W04,2,8,1,10,3.66,1.8,2111.3
PARAM-LOT-02,W04,3,-7,1,10,4.02,1.77,2079.85
PARAM-LOT-02,W04,3,-6,1,10,2.35,1.82,2069.67
PARAM-LOT-02,W04,3,-5,1,10,2.62,1.83,2123.63
PARAM-LOT-02,W04,3,-4,1,10,2.83,1.82,2115.83
PARAM-LOT-02,W04,3,-3,1,10,2.53,1.83,2083.68
PARAM-LOT-02,W04,3,-2,1,10,2.01,1.82,2096.39
PARAM-LOT-02,W04,3,-1,1,10,2.87,1.83,2071.68
PARAM-LOT-02,W04,3,0,1,10,1.66,1.77,2090.61
PARAM-LOT-02,W04,3,1,1,10,2.84,1.84,2081.04
PARAM-LOT-02,W04,3,2,1,10,2.71,1.86,2098.83
PARAM-LOT-02,W04,3,3,1,10,2.54,1.87,2085.88
PARAM-LOT-02,W04,3,4,1,10,3.45,1.85,2124.87
PARAM-LOT-02,W04,3,5,1,10,3.46,1.83,2106.04
PARAM-LOT-02,W04,3,6,1,10,4.34,1.81,2098.74
PARAM-LOT-02,W04,3,7,1,10,3.69,1.79,2070.91
PARAM-LOT-02,W04,4,-7,1,10,3.89,1.81,2117.38
PARAM-LOT-02,W04,4,-6,1,10,3.76,1.81,2097.22
PARAM-LOT-02,W04,4,-5,1,10,3.12,1.81,2130.31
PARAM-LOT-02,W04,4,-4,1,10,3.12,1.82,2157.18
PARAM-LOT-02,W04,4,-3,1,10,2.9,1.83,2120.44
PARAM-LOT-02,W04,4,-2,1,10,2.69,1.8,2089.3
PARAM-LOT-02,W04,4,-1,1,10,2.9,1.79,2134.82
PARAM-LOT-02,W04,4,0,1,10,3.08,1.82,2121.26
PARAM-LOT-02,W04,4,1,1,10,2.92,1.82,2144.74
PARAM-LOT-02,W04,4,2,1,10,2.3,1.8,2096.88
PARAM-LOT-02,W04,4,3,1,10,2.33,1.8,2058.34
PARAM-LOT-02,W04,4,4,1,10,3.44,1.79,2067.23
PARAM-LOT-02,W04,4,5,1,10,2.21,1.83,2064.21
PARAM-LOT-02,W04,4,6,1,10,3.47,1.82,2152.52
PARAM-LOT-02,W04,4,7,1,10,3.25,1.84,2109.43
PARAM-LOT-02,W04,5,-6,1,10,2.87,1.83,2095.94
PARAM-LOT-02,W04,5,-5,1,10,2.62,1.81,2109.12
PARAM-LOT-02,W04,5,-4,1,10,2.39,1.82,2059.23
PARAM-LOT-02,W04,5,-3,1,10,3.93,1.82,2077.74
PARAM-LOT-02,W04,5,-2,1,10,3.67,1.81,2124.9
PARAM-LOT-02,W04,5,-1,1,10,2.92,1.8,2067.66
PARAM-LOT-02,W04,5,0,1,10,3.99,1.79,2122.27
PARAM-LOT-02,W04,5,1,1,10,4.17,1.79,2120.63
PARAM-LOT-02,W04,5,2,1,10,3.22,1.82,2106.93
PARAM-LOT-02,W04,5,3,1,10,2.86,1.82,2090.42
PARAM-LOT-02,W04,5,4,1,10,3.05,1.82,2089.1
PARAM-LOT-02,W04,5,5,1,10,2.37,1.85,2115.62
PARAM-LOT-02,W04,5,6,1,10,2.32,1.83,2062.34
PARAM-LOT-02,W04,6,-5,1,10,4.52,1.81,2112.49
PARAM-LOT-02,W04,6,-4,1,10,2.26,1.81,2116.45
PARAM-LOT-02,W04,6,-3,1,10,3.27,1.83,2082.16
PARAM-LOT-02,W04,6,-2,1,10,2.79,1.79,2100.01
PARAM-LOT-02,W04,6,-1,1,10,2.58,1.85,2071.94
PARAM-LOT-02,W04,6,0,1,10,2.9,1.87,2074.47
PARAM-LOT-02,W04,6,1,1,10,3.61,1.88,2135.15
PARAM-LOT-02,W04,6,2,1,10,2.67,1.82,2067.48
PARAM-LOT-02,W04,6,3,1,10,4.08,1.83,2112.08
PARAM-LOT-02,W04,6,4,1,10,2.32,1.85,2102.64
PARAM-LOT-02,W04,6,5,1,10,3.84,1.84,2079.41
PARAM-LOT-02,W04,7,-4,1,10,3.04,1.9,2075.87
PARAM-LOT-02,W04,7,-3,1,10,3.46,1.86,2076.5
PARAM-LOT-02,W04,7,-2,1,10,3.71,1.82,2102.29
PARAM-LOT-02,W04,7,-1,1,10,2.64,1.83,2096.53
PARAM-LOT-02,W04,7,0,1,10,2.97,1.83,2092.56
PARAM-LOT-02,W04,7,1,1,10,2.46,1.83,2128.74
PARAM-LOT-02,W04,7,2,1,10,3.77,1.83,2052.79
PARAM-LOT-02,W04,7,3,1,10,4.38,1.84,2107.6
PARAM-LOT-02,W04,7,4,1,10,2.64,1.82,2106.46
PARAM-LOT-02,W04,8,-2,1,10,2.57,1.85,2064.81
PARAM-LOT-02,W04,8,-1,1,10,2.75,1.84,2137.14
PARAM-LOT-02,W04,8,0,1,10,3.03,1.85,2099.22
PARAM-LOT-02,W04,8,1,1,10,3.59,1.84,2037.94
PARAM-LOT-02,W04,8,2,1,10,2.71,1.87,2109.78
PARAM-LOT-02,W05,-8,-2,1,10,2.38,1.74,2096.46
PARAM-LOT-02,W05,-8,-1,1,10,2.75,1.75,2089.51
PARAM-LOT-02,W05,-8,0,1,10,2.7,1.75,2107.87
PARAM-LOT-02,W05,-8,1,1,10,2.89,1.75,2132.5
PARAM-LOT-02,W05,-8,2,1,10,3.44,1.75,2058.47
PARAM-LOT-02,W05,-7,-4,1,10,2.04,1.8,2091.77
PARAM-LOT-02,W05,-7,-3,1,10,2.62,1.77,2110.28
PARAM-LOT-02,W05,-7,-2,1,10,2.69,1.74,2101.52
PARAM-LOT-02,W05,-7,-1,1,10,2.53,1.79,2104.45
PARAM-LOT-02,W05,-7,0,1,10,2.4,1.76,2037.31
PARAM-LOT-02,W05,-7,1,1,10,3.15,1.72,2115.18
PARAM-LOT-02,W05,-7,2,1,10,3.61,1.76,2121.97
PARAM-LOT-02,W05,-7,3,1,10,2.08,1.76,2126.13
PARAM-LOT-02,W05,-7,4,1,10,2.37,1.75,2110.69
PARAM-LOT-02,W05,-6,-5,1,10,2.42,1.8,2107.35
PARAM-LOT-02,W05,-6,-4,1,10,2.55,1.8,2075.06
PARAM-LOT-02,W05,-6,-3,1,10,3.02,1.81,2156.57
PARAM-LOT-02,W05,-6,-2,1,10,2.24,1.78,2062.03
PARAM-LOT-02,W05,-6,-1,1,10,2.98,1.76,2138.19
PARAM-LOT-02,W05,-6,0,1,10,2.06,1.8,2102.74
PARAM-LOT-02,W05,-6,1,1,10,2.41,1.77,2088.25
PARAM-LOT-02,W05,-6,2,1,10,2.63,1.79,2140.36
PARAM-LOT-02,W05,-6,3,1,10,2.46,1.7,2075.95
PARAM-LOT-02,W05,-6,4,1,10,2.43,1.79,2084.92
PARAM-LOT-02,W05,-6,5,1,10,2.29,1.77,2112.58
PARAM-LOT-02,W05,-5,-6,1,10,3.49,1.79,2089.42
PARAM-LOT-02,W05,-5,-5,1,10,2.01,1.76,2102.35
PARAM-LOT-02,W05,-5,-4,1,10,2.68,1.77,2106.64
PARAM-LOT-02,W05,-5,-3,1,10,1.65,1.72,2117.48
PARAM-LOT-02,W05,-5,-2,1,10,3.17,1.76,2111.47
PARAM-LOT-02,W05,-5,-1,1,10,2.84,1.78,2098.79
PARAM-LOT-02,W05,-5,0,1,10,1.89,1.78,2077.68
PARAM-LOT-02,W05,-5,1,1,10,2.25,1.77,2147.32
PARAM-LOT-02,W05,-5,2,1,10,3,1.77,2065.64
PARAM-LOT-02,W05,-5,3,1,10,2.36,1.79,2071.3
PARAM-LOT-02,W05,-5,4,1,10,2.89,1.81,2100.36
PARAM-LOT-02,W05,-5,5,1,10,2.55,1.77,2099.01
PARAM-LOT-02,W05,-5,6,1,10,2.89,1.76,2094.87
PARAM-LOT-02,W05,-4,-7,1,10,2.42,1.75,2118.47
PARAM-LOT-02,W05,-4,-6,1,10,2.94,1.76,2050.31
PARAM-LOT-02,W05,-4,-5,1,10,2.2,1.72,2103.31
PARAM-LOT-02,W05,-4,-4,1,10,2.54,1.8,2118.31
PARAM-LOT-02,W05,-4,-3,1,10,2.11,1.76,2087.97
PARAM-LOT-02,W05,-4,-2,1,10,1.64,1.82,2147.52
PARAM-LOT-02,W05,-4,-1,1,10,1.8,1.75,2096.49
PARAM-LOT-02,W05,-4,0,1,10,1.78,1.75,2098.43
PARAM-LOT-02,W05,-4,1,1,10,2.24,1.73,2074.57
PARAM-LOT-02,W05,-4,2,1,10,2.21,1.79,2121.01
PARAM-LOT-02,W05,-4,3,1,10,2.91,1.78,2101.19
PARAM-LOT-02,W05,-4,4,1,10,2.83,1.78,2060.77
PARAM-LOT-02,W05,-4,5,1,10,3.24,1.76,2095.59
PARAM-LOT-02,W05,-4,6,1,10,2.24,1.74,2076.84
PARAM-LOT-02,W05,-4,7,1,10,2.71,1.8,2089.67
PARAM-LOT-02,W05,-3,-7,1,10,2.95,1.76,2084.4
PARAM-LOT-02,W05,-3,-6,1,10,3.72,1.79,2122.88
PARAM-LOT-02,W05,-3,-5,1,10,2.92,1.75,2121.14
PARAM-LOT-02,W05,-3,-4,1,10,2.86,1.79,2114.87
PARAM-LOT-02,W05,-3,-3,1,10,2.26,1.78,2116.22
PARAM-LOT-02,W05,-3,-2,1,10,2.45,1.78,2136.55
PARAM-LOT-02,W05,-3,-1,1,10,2.33,1.77,2066.48
PARAM-LOT-02,W05,-3,0,1,10,2.67,1.76,2091.91
PARAM-LOT-02,W05,-3,1,1,10,1.6,1.78,2106.83
PARAM-LOT-02,W05,-3,2,1,10,2.48,1.75,2117.72
PARAM-LOT-02,W05,-3,3,1,10,3.01,1.79,2084.69
PARAM-LOT-02,W05,-3,4,1,10,2.35,1.76,2097.71
PARAM-LOT-02,W05,-3,5,1,10,2.23,1.75,2087.21
PARAM-LOT-02,W05,-3,6,1,10,2.84,1.75,2082.82
PARAM-LOT-02,W05,-3,7,1,10,2.32,1.81,2102.82
PARAM-LOT-02,W05,-2,-8,1,10,2.75,1.74,2139.91
PARAM-LOT-02,W05,-2,-7,1,10,3.83,1.8,2090.86
PARAM-LOT-02,W05,-2,-6,1,10,3.93,1.76,2107.61
PARAM-LOT-02,W05,-2,-5,2,21,5.08,1.81,2069.26
PARAM-LOT-02,W05,-2,-4,2,21,5.04,1.85,2150.81
PARAM-LOT-02,W05,-2,-3,1,10,3.58,1.8,2115.92
PARAM-LOT-02,W05,-2,-2,1,10,2.41,1.76,2125.75
PARAM-LOT-02,W05,-2,-1,1,10,2.76,1.81,2077.21
PARAM-LOT-02,W05,-2,0,1,10,1.9,1.79,2130.17
PARAM-LOT-02,W05,-2,1,1,10,2.32,1.79,2097.47
PARAM-LOT-02,W05,-2,2,1,10,1.93,1.82,2106.56
PARAM-LOT-02,W05,-2,3,1,10,1.96,1.78,2062.31
PARAM-LOT-02,W05,-2,4,1,10,1.89,1.79,2098.88
PARAM-LOT-02,W05,-2,5,1,10,2.29,1.77,2084.64
PARAM-LOT-02,W05,-2,6,1,10,2.89,1.82,2120.64
PARAM-LOT-02,W05,-2,7,1,10,2.35,1.76,2160.74
PARAM-LOT-02,W05,-2,8,1,10,2.51,1.8,2019.52
PARAM-LOT-02,W05,-1,-8,1,10,3.37,1.75,2111.74
PARAM-LOT-02,W05,-1,-7,1,10,4,1.79,2087.13
PARAM-LOT-02,W05,-1,-6,3,31,7.72,1.79,2127.09
PARAM-LOT-02,W05,-1,-5,3,31,6.68,1.79,2113.37
PARAM-LOT-02,W05,-1,-4,1,10,4.99,1.8,2120.25
PARAM-LOT-02,W05,-1,-3,1,10,2.7,1.81,2045.75
PARAM-LOT-02,W05,-1,-2,1,10,2.27,1.76,2084.45
PARAM-LOT-02,W05,-1,-1,1,10,3.12,1.8,2107.25
PARAM-LOT-02,W05,-1,0,1,10,1.9,1.8,2155.02
PARAM-LOT-02,W05,-1,1,1,10,2.09,1.8,2079.88
PARAM-LOT-02,W05,-1,2,1,10,2.41,1.83,2123.4
PARAM-LOT-02,W05,-1,3,1,10,2.76,1.81,2111.93
PARAM-LOT-02,W05,-1,4,1,10,2.75,1.76,2121.51
PARAM-LOT-02,W05,-1,5,1,10,2.32,1.77,2073.98
PARAM-LOT-02,W05,-1,6,1,10,2.62,1.78,2076.73
PARAM-LOT-02,W05,-1,7,1,10,2.02,1.78,2133.63
PARAM-LOT-02,W05,-1,8,1,10,1.88,1.78,2110.19
PARAM-LOT-02,W05,0,-8,1,10,3.21,1.8,2106.6
PARAM-LOT-02,W05,0,-7,1,10,2.72,1.84,2069.31
PARAM-LOT-02,W05,0,-6,1,10,4.82,1.77,2058.87
PARAM-LOT-02,W05,0,-5,1,10,3.48,1.82,2096.47
PARAM-LOT-02,W05,0,-4,1,10,4.09,1.77,2086.37
PARAM-LOT-02,W05,0,-3,1,10,3.33,1.77,2097.46
PARAM-LOT-02,W05,0,-2,1,10,2.69,1.79,2118.79
PARAM-LOT-02,W05,0,-1,1,10,1.53,1.8,2081.2
PARAM-LOT-02,W05,0,0,1,10,2.16,1.78,2097.12
PARAM-LOT-02,W05,0,1,1,10,2.3,1.8,2053.94
PARAM-LOT-02,W05,0,2,1,10,2.63,1.79,2070.88
PARAM-LOT-02,W05,0,3,1,10,1.72,1.8,2101.97
PARAM-LOT-02,W05,0,4,1,10,2.87,1.76,2068.58
PARAM-LOT-02,W05,0,5,1,10,3.07,1.81,2107.92
PARAM-LOT-02,W05,0,6,1,10,2.02,1.83,2060.27
PARAM-LOT-02,W05,0,7,1,10,2.93,1.8,2109.39
PARAM-LOT-02,W05,0,8,1,10,3.08,1.8,2084.3
PARAM-LOT-02,W05,1,-8,1,10,2.51,1.77,2127.9
PARAM-LOT-02,W05,1,-7,1,10,2.12,1.88,2092.59
PARAM-LOT-02,W05,1,-6,2,21,5.1,1.8,2147.36
PARAM-LOT-02,W05,1,-5,1,10,4.72,1.85,2107.18
PARAM-LOT-02,W05,1,-4,1,10,3.54,1.81,2099.91
PARAM-LOT-02,W05,1,-3,1,10,3.03,1.82,2144.4
PARAM-LOT-02,W05,1,-2,1,10,2.17,1.8,2090.16
PARAM-LOT-02,W05,1,-1,1,10,2.21,1.81,2113.64
PARAM-LOT-02,W05,1,0,1,10,1.69,1.81,2088.06
PARAM-LOT-02,W05,1,1,1,10,1.56,1.79,2066.29
PARAM-LOT-02,W05,1,2,1,10,2.71,1.85,2121.97
PARAM-LOT-02,W05,1,3,1,10,1.75,1.78,2119.8
PARAM-LOT-02,W05,1,4,1,10,2.39,1.77,2111.23
PARAM-LOT-02,W05,1,5,1,10,2.87,1.81,2127.45
PARAM-LOT-02,W05,1,6,1,10,3.19,1.8,2091.93
PARAM-LOT-02,W05,1,7,1,10,2.97,1.83,2096.09
PARAM-LOT-02,W05,1,8,1,10,3.15,1.77,2096.28
PARAM-LOT-02,W05,2,-8,1,10,2.64,1.8,2098.58
PARAM-LOT-02,W05,2,-7,1,10,2.9,1.8,2076.8
PARAM-LOT-02,W05,2,-6,1,10,3.5,1.83,2081.45
PARAM-LOT-02,W05,2,-5,1,10,3,1.83,2079.76
PARAM-LOT-02,W05,2,-4,1,10,1.76,1.82,2085.72
PARAM-LOT-02,W05,2,-3,1,10,2.38,1.8,2065.22
PARAM-LOT-02,W05,2,-2,1,10,2.33,1.8,2099.79
PARAM-LOT-02,W05,2,-1,1,10,2,1.82,2088.66
PARAM-LOT-02,W05,2,0,1,10,1.87,1.78,2081.39
PARAM-LOT-02,W05,2,1,1,10,2.39,1.79,2093.56
PARAM-LOT-02,W05,2,2,1,10,2.13,1.81,2096.7
PARAM-LOT-02,W05,2,3,1,10,2.28,1.82,2083.81
PARAM-LOT-02,W05,2,4,1,10,2.64,1.8,2101.56
PARAM-LOT-02,W05,2,5,1,10,2.11,1.82,2107.18
PARAM-LOT-02,W05,2,6,1,10,2.45,1.82,2078.56
PARAM-LOT-02,W05,2,7,1,10,2.61,1.77,2088.39
PARAM-LOT-02,W05,2,8,1,10,2.14,1.8,2124.41
PARAM-LOT-02,W05,3,-7,1,10,2.41,1.86,2115.31
PARAM-LOT-02,W05,3,-6,1,10,3.67,1.78,2054.88
PARAM-LOT-02,W05,3,-5,1,10,3,1.79,2080.4
PARAM-LOT-02,W05,3,-4,1,10,2.32,1.83,2070.84
PARAM-LOT-02,W05,3,-3,1,10,1.94,1.81,2133.84
PARAM-LOT-02,W05,3,-2,1,10,2.43,1.83,2066.99
PARAM-LOT-02,W05,3,-1,1,10,2.7,1.83,2089.94
PARAM-LOT-02,W05,3,0,1,10,3.54,1.82,2126.85
PARAM-LOT-02,W05,3,1,1,10,1.91,1.83,2107.52
PARAM-LOT-02,W05,3,2,1,10,1.84,1.83,2070.78
PARAM-LOT-02,W05,3,3,1,10,2.44,1.79,2143.71
PARAM-LOT-02,W05,3,4,1,10,2.24,1.84,2090.42
PARAM-LOT-02,W05,3,5,1,10,2.73,1.79,2105.39
PARAM-LOT-02,W05,3,6,1,10,2.93,1.83,2080.47
PARAM-LOT-02,W05,3,7,1,10,3.17,1.8,2079.23
PARAM-LOT-02,W05,4,-7,1,10,2.54,1.85,2104.32
PARAM-LOT-02,W05,4,-6,1,10,2.68,1.83,2090.37
PARAM-LOT-02,W05,4,-5,1,10,2.66,1.83,2055.19
PARAM-LOT-02,W05,4,-4,1,10,2.79,1.81,2063.75
PARAM-LOT-02,W05,4,-3,1,10,2.27,1.87,2090.66
PARAM-LOT-02,W05,4,-2,1,10,2.14,1.83,2055.39
PARAM-LOT-02,W05,4,-1,1,10,1.61,1.88,2116.37
PARAM-LOT-02,W05,4,0,1,10,2.01,1.81,2134.24
PARAM-LOT-02,W05,4,1,1,10,1.57,1.87,2098.58
PARAM-LOT-02,W05,4,2,1,10,2.52,1.85,2090.76
PARAM-LOT-02,W05,4,3,1,10,2.43,1.81,2115.8
PARAM-LOT-02,W05,4,4,1,10,2.51,1.79,2093.9
PARAM-LOT-02,W05,4,5,1,10,2.48,1.83,2076.28
PARAM-LOT-02,W05,4,6,1,10,2.17,1.84,2099.87
PARAM-LOT-02,W05,4,7,1,10,2.58,1.83,2071.44
PARAM-LOT-02,W05,5,-6,1,10,3.32,1.87,2114.78
PARAM-LOT-02,W05,5,-5,1,10,2.55,1.82,2094.32
PARAM-LOT-02,W05,5,-4,1,10,2.03,1.8,2118.19
PARAM-LOT-02,W05,5,-3,1,10,3.19,1.82,2090.9
PARAM-LOT-02,W05,5,-2,1,10,2.48,1.85,2101.51
PARAM-LOT-02,W05,5,-1,1,10,1.49,1.86,2071.34
PARAM-LOT-02,W05,5,0,1,10,2.04,1.82,2105.09
PARAM-LOT-02,W05,5,1,1,10,2.72,1.84,2107.69
PARAM-LOT-02,W05,5,2,1,10,2.68,1.82,2137.99
PARAM-LOT-02,W05,5,3,1,10,3.26,1.83,2110.37
PARAM-LOT-02,W05,5,4,1,10,2.36,1.82,2086.9
PARAM-LOT-02,W05,5,5,1,10,3.89,1.85,2101.17
PARAM-LOT-02,W05,5,6,1,10,4.35,1.82,2077.82
PARAM-LOT-02,W05,6,-5,1,10,2.94,1.82,2113.37
PARAM-LOT-02,W05,6,-4,1,10,2.68,1.83,2164.95
PARAM-LOT-02,W05,6,-3,1,10,2.31,1.86,2115.49
PARAM-LOT-02,W05,6,-2,1,10,2.43,1.9,2120.34
PARAM-LOT-02,W05,6,-1,1,10,2.01,1.84,2074.34
PARAM-LOT-02,W05,6,0,1,10,3.13,1.83,2097.41
PARAM-LOT-02,W05,6,1,1,10,2.46,1.84,2081.89
PARAM-LOT-02,W05,6,2,1,10,3.11,1.84,2102.74
PARAM-LOT-02,W05,6,3,1,10,2.94,1.84,2108.11
PARAM-LOT-02,W05,6,4,1,10,2.64,1.82,2110.59
PARAM-LOT-02,W05,6,5,1,10,3.57,1.8,2059.05
PARAM-LOT-02,W05,7,-4,1,10,3.19,1.82,2059.14
PARAM-LOT-02,W05,7,-3,1,10,2.46,1.81,2144.31
PARAM-LOT-02,W05,7,-2,1,10,2.97,1.83,2159.2
PARAM-LOT-02,W05,7,-1,1,10,2.39,1.83,2087.55
PARAM-LOT-02,W05,7,0,1,10,1.95,1.84,2111.41
PARAM-LOT-02,W05,7,1,1,10,2.26,1.84,2064.98
PARAM-LOT-02,W05,7,2,1,10,2.42,1.83,2099.34
PARAM-LOT-02,W05,7,3,1,10,3.3,1.85,2073.33
PARAM-LOT-02,W05,7,4,1,10,2.91,1.83,2109.2
PARAM-LOT-02,W05,8,-2,1,10,2.58,1.8,2116.16
PARAM-LOT-02,W05,8,-1,1,10,2.33,1.84,2132.01
PARAM-LOT-02,W05,8,0,1,10,3.32,1.86,2100.17
PARAM-LOT-02,W05,8,1,1,10,2.43,1.9,2118.18
PARAM-LOT-02,W05,8,2,1,10,2.45,1.8,2141.78
PARAM-LOT-02,W06,-8,-2,1,10,2.44,1.74,2144.97
PARAM-LOT-02,W06,-8,-1,1,10,3,1.78,2126.15
PARAM-LOT-02,W06,-8,0,1,10,3.27,1.72,2105.25
PARAM-LOT-02,W06,-8,1,1,10,4.12,1.78,2127.18
PARAM-LOT-02,W06,-8,2,1,10,3.7,1.75,2117.3
PARAM-LOT-02,W06,-7,-4,1,10,3.36,1.73,2104
PARAM-LOT-02,W06,-7,-3,1,10,2.65,1.74,2109.3
PARAM-LOT-02,W06,-7,-2,1,10,3.41,1.79,2133.81
PARAM-LOT-02,W06,-7,-1,1,10,2.69,1.76,2066.43
PARAM-LOT-02,W06,-7,0,1,10,2.27,1.72,2081.49
PARAM-LOT-02,W06,-7,1,1,10,2.58,1.76,2127.73
PARAM-LOT-02,W06,-7,2,1,10,3.54,1.74,2094.5
PARAM-LOT-02,W06,-7,3,1,10,3.14,1.76,2136.54
PARAM-LOT-02,W06,-7,4,1,10,2.6,1.78,2104.74
PARAM-LOT-02,W06,-6,-5,1,10,3.2,1.78,2129.49
PARAM-LOT-02,W06,-6,-4,1,10,2.29,1.76,2074.67
PARAM-LOT-02,W06,-6,-3,1,10,1.79,1.79,2121.93
PARAM-LOT-02,W06,-6,-2,1,10,1.99,1.78,2101.94
PARAM-LOT-02,W06,-6,-1,1,10,1.98,1.74,2110.09
PARAM-LOT-02,W06,-6,0,1,10,1.43,1.77,2104.5
PARAM-LOT-02,W06,-6,1,1,10,1.98,1.8,2091.61
PARAM-LOT-02,W06,-6,2,1,10,1.86,1.78,2142.56
PARAM-LOT-02,W06,-6,3,1,10,2.82,1.8,2080.32
PARAM-LOT-02,W06,-6,4,1,10,2.29,1.8,2049.31
PARAM-LOT-02,W06,-6,5,1,10,2.45,1.79,2128.73
PARAM-LOT-02,W06,-5,-6,1,10,2.69,1.76,2075.43
PARAM-LOT-02,W06,-5,-5,1,10,2.36,1.76,2095.17
PARAM-LOT-02,W06,-5,-4,1,10,1.49,1.79,2090.59
PARAM-LOT-02,W06,-5,-3,1,10,3.25,1.82,2080.02
PARAM-LOT-02,W06,-5,-2,1,10,2.47,1.76,2111.55
PARAM-LOT-02,W06,-5,-1,1,10,2.94,1.79,2062.45
PARAM-LOT-02,W06,-5,0,1,10,3.06,1.8,2117.7
PARAM-LOT-02,W06,-5,1,1,10,3.13,1.77,2076.96
PARAM-LOT-02,W06,-5,2,1,10,1.76,1.8,2116.8
PARAM-LOT-02,W06,-5,3,1,10,2.04,1.76,2087.15
PARAM-LOT-02,W06,-5,4,1,10,2.83,1.79,2111.74
PARAM-LOT-02,W06,-5,5,1,10,2.76,1.78,2115.3
PARAM-LOT-02,W06,-5,6,1,10,2.19,1.76,2092.41
PARAM-LOT-02,W06,-4,-7,1,10,2.29,1.81,2124.68
PARAM-LOT-02,W06,-4,-6,1,10,2.14,1.8,2138.72
PARAM-LOT-02,W06,-4,-5,1,10,3.22,1.76,2104.72
PARAM-LOT-02,W06,-4,-4,1,10,3.01,1.77,2098.85
PARAM-LOT-02,W06,-4,-3,1,10,2.4,1.8,2057.61
PARAM-LOT-02,W06,-4,-2,1,10,1.77,1.76,2133.87
PARAM-LOT-02,W06,-4,-1,1,10,2.87,1.79,2047.56
PARAM-LOT-02,W06,-4,0,1,10,2.54,1.77,2111.66
PARAM-LOT-02,W06,-4,1,1,10,2.32,1.81,2097.29
PARAM-LOT-02,W06,-4,2,1,10,2.22,1.76,2071.42
PARAM-LOT-02,W06,-4,3,1,10,2.48,1.8,2085.31
PARAM-LOT-02,W06,-4,4,1,10,2.13,1.8,2091.94
PARAM-LOT-02,W06,-4,5,1,10,2.93,1.78,2079.83
PARAM-LOT-02,W06,-4,6,1,10,2.55,1.73,2131.22
PARAM-LOT-02,W06,-4,7,1,10,3.08,1.78,2101.18
PARAM-LOT-02,W06,-3,-7,1,10,2.13,1.8,2099.42
PARAM-LOT-02,W06,-3,-6,1,10,2.3,1.8,2081.89
PARAM-LOT-02,W06,-3,-5,1,10,2.87,1.76,2141.57
PARAM-LOT-02,W06,-3,-4,1,10,2.14,1.79,2120.65
PARAM-LOT-02,W06,-3,-3,1,10,2.56,1.74,2077.16
PARAM-LOT-02,W06,-3,-2,1,10,3.38,1.76,2097.01
