lot,wafer,x,y,hbin,sbin,leakage,voltage,frequency
CLUST-LOT-03,W04,0,2,1,10,2.82,1.78,2136.19
CLUST-LOT-03,W04,0,3,1,10,2.29,1.8,2081
CLUST-LOT-03,W04,0,4,1,10,3.35,1.78,2096.08
CLUST-LOT-03,W04,0,5,1,10,2.91,1.76,2127.71
CLUST-LOT-03,W04,0,6,1,10,2.8,1.81,2100.95
CLUST-LOT-03,W04,0,7,1,10,2.73,1.77,2116.05
CLUST-LOT-03,W04,0,8,1,10,2.83,1.79,2121.15
CLUST-LOT-03,W04,1,-8,2,21,2.66,1.83,2113.34
CLUST-LOT-03,W04,1,-7,1,10,2.8,1.82,2051.73
CLUST-LOT-03,W04,1,-6,1,10,3.08,1.85,2104.47
CLUST-LOT-03,W04,1,-5,1,10,3.55,1.75,2128.85
CLUST-LOT-03,W04,1,-4,2,21,3.39,1.78,2086.43
CLUST-LOT-03,W04,1,-3,2,23,2.5,1.79,2131.02
CLUST-LOT-03,W04,1,-2,2,21,2.88,1.78,2081.92
CLUST-LOT-03,W04,1,-1,1,10,3.44,1.8,2109.08
CLUST-LOT-03,W04,1,0,1,10,2.52,1.85,2123.34
CLUST-LOT-03,W04,1,1,2,21,2.81,1.79,2113.23
CLUST-LOT-03,W04,1,2,1,10,3.54,1.79,2108.75
CLUST-LOT-03,W04,1,3,1,10,3.09,1.8,2090.33
CLUST-LOT-03,W04,1,4,1,10,2.66,1.82,2041.32
CLUST-LOT-03,W04,1,5,1,10,2.77,1.79,2078.91
CLUST-LOT-03,W04,1,6,1,10,2.92,1.86,2077.42
CLUST-LOT-03,W04,1,7,1,10,3.02,1.88,2106.73
CLUST-LOT-03,W04,1,8,1,10,3.15,1.83,2111.91
CLUST-LOT-03,W04,2,-8,1,10,2.78,1.82,2103.83
CLUST-LOT-03,W04,2,-7,1,10,2.39,1.78,2114.92
CLUST-LOT-03,W04,2,-6,1,11,2.03,1.82,2076.35
CLUST-LOT-03,W04,2,-5,3,32,2.61,1.84,2063.97
CLUST-LOT-03,W04,2,-4,2,23,3.18,1.82,2114.86
CLUST-LOT-03,W04,2,-3,2,23,3.47,1.79,2111.54
CLUST-LOT-03,W04,2,-2,2,21,3.16,1.77,2104.31
CLUST-LOT-03,W04,2,-1,1,10,1.95,1.74,2098.88
CLUST-LOT-03,W04,2,0,1,10,2.91,1.84,2129.16
CLUST-LOT-03,W04,2,1,1,10,2.34,1.77,2175.8
CLUST-LOT-03,W04,2,2,1,11,2.68,1.81,2088.91
CLUST-LOT-03,W04,2,3,1,10,2.8,1.83,2111.13
CLUST-LOT-03,W04,2,4,1,10,2.35,1.81,2115.73
CLUST-LOT-03,W04,2,5,1,10,3.11,1.83,2103.26
CLUST-LOT-03,W04,2,6,1,10,2.96,1.79,2079.95
CLUST-LOT-03,W04,2,7,1,10,2.46,1.75,2071.65
CLUST-LOT-03,W04,2,8,1,10,3.3,1.79,2098.8
CLUST-LOT-03,W04,3,-7,1,10,2.55,1.79,2084.5
CLUST-LOT-03,W04,3,-6,1,10,3.39,1.79,2089.61
CLUST-LOT-03,W04,3,-5,3,32,2.7,1.79,2117.07
CLUST-LOT-03,W04,3,-4,2,21,2.26,1.82,2080.89
CLUST-LOT-03,W04,3,-3,2,21,2.14,1.72,2082.48
CLUST-LOT-03,W04,3,-2,2,23,2.7,1.79,2129
CLUST-LOT-03,W04,3,-1,1,10,3.39,1.82,2087.46
CLUST-LOT-03,W04,3,0,2,23,2.28,1.79,2100.06
CLUST-LOT-03,W04,3,1,1,10,3.22,1.8,2085.22
CLUST-LOT-03,W04,3,2,1,10,3.08,1.79,2104.73
CLUST-LOT-03,W04,3,3,1,10,3.39,1.86,2115.52
CLUST-LOT-03,W04,3,4,1,10,3.62,1.78,2109.31
CLUST-LOT-03,W04,3,5,1,10,2.04,1.81,2082.55
CLUST-LOT-03,W04,3,6,1,10,2.26,1.82,2103.25
CLUST-LOT-03,W04,3,7,1,10,3.05,1.77,2137.86
CLUST-LOT-03,W04,4,-7,1,10,2.66,1.81,2078.82
CLUST-LOT-03,W04,4,-6,1,10,2.95,1.78,2067.42
CLUST-LOT-03,W04,4,-5,2,21,2.39,1.8,2110.02
CLUST-LOT-03,W04,4,-4,1,10,2.56,1.79,2112.62
CLUST-LOT-03,W04,4,-3,2,21,3.36,1.82,2080.3
CLUST-LOT-03,W04,4,-2,1,10,2.71,1.8,2127.3
CLUST-LOT-03,W04,4,-1,1,10,3.08,1.78,2076.36
CLUST-LOT-03,W04,4,0,1,10,2.65,1.74,2114.32
CLUST-LOT-03,W04,4,1,1,10,3.15,1.83,2141.22
CLUST-LOT-03,W04,4,2,1,10,2.26,1.83,2076.82
CLUST-LOT-03,W04,4,3,1,10,3.34,1.82,2076.68
CLUST-LOT-03,W04,4,4,1,10,2.72,1.82,2082.41
CLUST-LOT-03,W04,4,5,1,10,2.97,1.82,2130.59
CLUST-LOT-03,W04,4,6,1,10,2.98,1.78,2095.55
CLUST-LOT-03,W04,4,7,1,10,2.39,1.81,2113.53
CLUST-LOT-03,W04,5,-6,1,10,2.48,1.87,2116.2
CLUST-LOT-03,W04,5,-5,1,10,2.89,1.84,2081.15
CLUST-LOT-03,W04,5,-4,1,10,3.72,1.86,2096.07
CLUST-LOT-03,W04,5,-3,1,11,2.95,1.78,2135.96
CLUST-LOT-03,W04,5,-2,1,10,2.38,1.82,2086.69
CLUST-LOT-03,W04,5,-1,1,10,2.8,1.83,2131.17
CLUST-LOT-03,W04,5,0,1,10,2.36,1.74,2115.82
CLUST-LOT-03,W04,5,1,1,10,2.49,1.81,2114.84
CLUST-LOT-03,W04,5,2,1,10,3.14,1.8,2111.53
CLUST-LOT-03,W04,5,3,1,10,2.99,1.78,2106.51
CLUST-LOT-03,W04,5,4,1,10,2.67,1.76,2089.45
CLUST-LOT-03,W04,5,5,1,10,3.1,1.81,2080.57
CLUST-LOT-03,W04,5,6,1,10,3.35,1.84,2091.58
CLUST-LOT-03,W04,6,-5,1,10,3.21,1.8,2066.79
CLUST-LOT-03,W04,6,-4,2,21,3.2,1.77,2097.31
CLUST-LOT-03,W04,6,-3,1,10,3.03,1.81,2086.58
CLUST-LOT-03,W04,6,-2,1,10,3.06,1.77,2097.79
CLUST-LOT-03,W04,6,-1,1,10,2.68,1.78,2105.29
CLUST-LOT-03,W04,6,0,1,10,2.88,1.82,2095.21
CLUST-LOT-03,W04,6,1,1,10,2.43,1.75,2111.02
CLUST-LOT-03,W04,6,2,1,10,2.45,1.8,2108.5
CLUST-LOT-03,W04,6,3,1,10,2.78,1.73,2124.32
CLUST-LOT-03,W04,6,4,1,10,2.2,1.79,2099.09
CLUST-LOT-03,W04,6,5,1,10,3.42,1.79,2099.55
CLUST-LOT-03,W04,7,-4,1,10,2.73,1.78,2115.8
CLUST-LOT-03,W04,7,-3,1,10,3.05,1.83,2152.73
CLUST-LOT-03,W04,7,-2,1,10,2.32,1.8,2084.28
CLUST-LOT-03,W04,7,-1,1,10,2.6,1.8,2124.66
CLUST-LOT-03,W04,7,0,1,10,3.06,1.79,2085.69
CLUST-LOT-03,W04,7,1,1,11,2.72,1.76,2103.35
CLUST-LOT-03,W04,7,2,1,10,3.07,1.85,2088.87
CLUST-LOT-03,W04,7,3,1,11,2.56,1.82,2111.6
CLUST-LOT-03,W04,7,4,1,10,3.11,1.81,2119.43
CLUST-LOT-03,W04,8,-2,1,10,2.45,1.8,2087.14
CLUST-LOT-03,W04,8,-1,1,10,2.64,1.86,2102.85
CLUST-LOT-03,W04,8,0,1,10,1.74,1.8,2111.01
CLUST-LOT-03,W04,8,1,1,10,3.36,1.78,2118.27
CLUST-LOT-03,W04,8,2,1,10,2.72,1.78,2046.18
CLUST-LOT-03,W05,-8,-2,1,10,2.22,1.81,2101.7
CLUST-LOT-03,W05,-8,-1,1,10,3.26,1.78,2080.57
CLUST-LOT-03,W05,-8,0,1,10,2.74,1.82,2116.56
CLUST-LOT-03,W05,-8,1,1,10,3.47,1.81,2086.65
CLUST-LOT-03,W05,-8,2,1,10,3.98,1.79,2118.28
CLUST-LOT-03,W05,-7,-4,1,10,2.85,1.79,2079.65
CLUST-LOT-03,W05,-7,-3,1,11,2.7,1.79,2135.17
CLUST-LOT-03,W05,-7,-2,1,10,2.8,1.82,2085.24
CLUST-LOT-03,W05,-7,-1,1,10,2.2,1.8,2094.51
CLUST-LOT-03,W05,-7,0,1,10,3,1.82,2110.77
CLUST-LOT-03,W05,-7,1,1,10,2.61,1.78,2119.2
CLUST-LOT-03,W05,-7,2,1,10,2.59,1.8,2088.76
CLUST-LOT-03,W05,-7,3,1,10,2.86,1.83,2144.93
CLUST-LOT-03,W05,-7,4,1,10,3.05,1.76,2113.76
CLUST-LOT-03,W05,-6,-5,1,10,3.25,1.8,2119.58
CLUST-LOT-03,W05,-6,-4,1,10,3.29,1.81,2116.83
CLUST-LOT-03,W05,-6,-3,1,10,2.87,1.8,2115.16
CLUST-LOT-03,W05,-6,-2,1,10,2.22,1.77,2091.69
CLUST-LOT-03,W05,-6,-1,1,10,2.93,1.79,2084.05
CLUST-LOT-03,W05,-6,0,1,10,2.68,1.78,2091.1
CLUST-LOT-03,W05,-6,1,1,10,2.73,1.85,2078.56
CLUST-LOT-03,W05,-6,2,1,10,2.43,1.79,2102.17
CLUST-LOT-03,W05,-6,3,1,10,2.63,1.79,2091.71
CLUST-LOT-03,W05,-6,4,1,10,2.36,1.86,2088.51
CLUST-LOT-03,W05,-6,5,1,10,3.27,1.8,2135.81
CLUST-LOT-03,W05,-5,-6,1,10,3.2,1.78,2083.35
CLUST-LOT-03,W05,-5,-5,1,10,3.02,1.83,2074.89
CLUST-LOT-03,W05,-5,-4,1,10,2.55,1.85,2107.99
CLUST-LOT-03,W05,-5,-3,1,10,2.21,1.8,2091.07
CLUST-LOT-03,W05,-5,-2,1,10,3.05,1.83,2101.01
CLUST-LOT-03,W05,-5,-1,2,21,2.24,1.81,2109.24
CLUST-LOT-03,W05,-5,0,1,10,3.06,1.75,2099.11
CLUST-LOT-03,W05,-5,1,1,10,3.11,1.78,2095.48
CLUST-LOT-03,W05,-5,2,1,10,2.58,1.73,2094.39
CLUST-LOT-03,W05,-5,3,1,10,2.85,1.81,2081.09
CLUST-LOT-03,W05,-5,4,1,10,2.77,1.87,2071.35
CLUST-LOT-03,W05,-5,5,1,10,2.43,1.83,2120.79
CLUST-LOT-03,W05,-5,6,1,11,2.76,1.86,2131.01
CLUST-LOT-03,W05,-4,-7,1,10,3.18,1.78,2123.81
CLUST-LOT-03,W05,-4,-6,1,10,2.37,1.84,2091.29
CLUST-LOT-03,W05,-4,-5,1,10,2.49,1.83,2096.43
CLUST-LOT-03,W05,-4,-4,1,10,2.49,1.8,2107.06
CLUST-LOT-03,W05,-4,-3,3,32,3.13,1.84,2081.1
CLUST-LOT-03,W05,-4,-2,1,10,2.91,1.75,2082.69
CLUST-LOT-03,W05,-4,-1,3,32,3.07,1.76,2118.45
CLUST-LOT-03,W05,-4,0,3,32,2.06,1.82,2080.59
CLUST-LOT-03,W05,-4,1,1,10,3,1.78,2102.88
CLUST-LOT-03,W05,-4,2,1,10,2.45,1.87,2104.75
CLUST-LOT-03,W05,-4,3,1,10,2.7,1.84,2114.16
CLUST-LOT-03,W05,-4,4,1,10,3,1.81,2104.92
CLUST-LOT-03,W05,-4,5,1,10,3.33,1.83,2052.31
CLUST-LOT-03,W05,-4,6,1,10,2.15,1.78,2111.89
CLUST-LOT-03,W05,-4,7,1,10,2.93,1.84,2099.73
CLUST-LOT-03,W05,-3,-7,1,10,2.62,1.75,2088.64
CLUST-LOT-03,W05,-3,-6,1,10,2.25,1.84,2126.97
CLUST-LOT-03,W05,-3,-5,1,10,2.46,1.78,2107.65
CLUST-LOT-03,W05,-3,-4,1,10,2.92,1.73,2114.34
CLUST-LOT-03,W05,-3,-3,1,11,2.69,1.85,2079.28
CLUST-LOT-03,W05,-3,-2,1,11,2.75,1.87,2105.71
CLUST-LOT-03,W05,-3,-1,1,10,2.53,1.83,2109.07
CLUST-LOT-03,W05,-3,0,1,10,3.25,1.8,2105.42
CLUST-LOT-03,W05,-3,1,1,10,2.19,1.78,2099.96
CLUST-LOT-03,W05,-3,2,1,10,2.81,1.74,2092.91
CLUST-LOT-03,W05,-3,3,1,10,2.58,1.83,2085.97
CLUST-LOT-03,W05,-3,4,1,10,2.6,1.78,2090.5
CLUST-LOT-03,W05,-3,5,1,10,2.89,1.81,2108.69
CLUST-LOT-03,W05,-3,6,1,10,2.43,1.81,2099.65
CLUST-LOT-03,W05,-3,7,1,10,2.53,1.83,2142.67
CLUST-LOT-03,W05,-2,-8,1,10,2.79,1.8,2084.53
CLUST-LOT-03,W05,-2,-7,1,10,2.4,1.77,2122.72
CLUST-LOT-03,W05,-2,-6,1,11,2.77,1.82,2127.37
CLUST-LOT-03,W05,-2,-5,1,10,2.96,1.76,2072.87
CLUST-LOT-03,W05,-2,-4,1,10,3.19,1.76,2088.7
CLUST-LOT-03,W05,-2,-3,3,32,2.41,1.83,2151.02
CLUST-LOT-03,W05,-2,-2,1,10,2.78,1.75,2064.92
CLUST-LOT-03,W05,-2,-1,1,10,2.54,1.79,2110.05
CLUST-LOT-03,W05,-2,0,1,10,3.45,1.81,2101.42
CLUST-LOT-03,W05,-2,1,1,10,3.14,1.81,2127.2
CLUST-LOT-03,W05,-2,2,1,10,2.67,1.79,2089.88
CLUST-LOT-03,W05,-2,3,1,10,3.17,1.79,2102.48
CLUST-LOT-03,W05,-2,4,1,10,3.1,1.88,2101.42
CLUST-LOT-03,W05,-2,5,1,10,2.91,1.8,2087.45
CLUST-LOT-03,W05,-2,6,1,10,2.76,1.79,2109.68
CLUST-LOT-03,W05,-2,7,1,10,2.53,1.77,2134.72
CLUST-LOT-03,W05,-2,8,1,10,2.83,1.81,2113.4
CLUST-LOT-03,W05,-1,-8,1,10,2.32,1.83,2089.46
CLUST-LOT-03,W05,-1,-7,1,10,2.38,1.83,2127.89
CLUST-LOT-03,W05,-1,-6,1,10,2.8,1.78,2116.92
CLUST-LOT-03,W05,-1,-5,1,10,2.25,1.85,2106.56
CLUST-LOT-03,W05,-1,-4,1,11,2.99,1.8,2072.06
CLUST-LOT-03,W05,-1,-3,1,10,2.81,1.83,2149.76
CLUST-LOT-03,W05,-1,-2,2,21,2.3,1.87,2094.43
CLUST-LOT-03,W05,-1,-1,2,21,2.96,1.78,2082.31
CLUST-LOT-03,W05,-1,0,1,10,2.68,1.82,2094.54
CLUST-LOT-03,W05,-1,1,1,10,3.65,1.76,2049.91
CLUST-LOT-03,W05,-1,2,1,10,2.7,1.81,2099.44
CLUST-LOT-03,W05,-1,3,1,11,2.61,1.79,2118.44
CLUST-LOT-03,W05,-1,4,1,11,3.02,1.83,2103.57
CLUST-LOT-03,W05,-1,5,1,10,3.08,1.8,2102.5
CLUST-LOT-03,W05,-1,6,1,10,2.63,1.78,2128.09
CLUST-LOT-03,W05,-1,7,1,10,2.77,1.81,2048.12
CLUST-LOT-03,W05,-1,8,1,10,2.62,1.83,2100.82
CLUST-LOT-03,W05,0,-8,1,10,3.22,1.78,2091.28
CLUST-LOT-03,W05,0,-7,1,10,2.84,1.81,2109.6
CLUST-LOT-03,W05,0,-6,1,10,2.16,1.77,2080.03
CLUST-LOT-03,W05,0,-5,1,10,2.71,1.7,2090.92
CLUST-LOT-03,W05,0,-4,1,10,2.74,1.86,2119.78
CLUST-LOT-03,W05,0,-3,2,21,2.72,1.8,2131.88
CLUST-LOT-03,W05,0,-2,2,21,2.19,1.78,2071.94
CLUST-LOT-03,W05,0,-1,1,10,3.3,1.78,2104.62
CLUST-LOT-03,W05,0,0,2,21,2.18,1.8,2100.28
CLUST-LOT-03,W05,0,1,2,21,2.83,1.78,2105.97
CLUST-LOT-03,W05,0,2,1,10,2.55,1.78,2125.67
CLUST-LOT-03,W05,0,3,1,10,2.62,1.78,2070.08
CLUST-LOT-03,W05,0,4,1,11,2.28,1.86,2092.13
CLUST-LOT-03,W05,0,5,1,10,2.74,1.84,2084.61
CLUST-LOT-03,W05,0,6,1,10,2.71,1.83,2092.93
CLUST-LOT-03,W05,0,7,1,10,2.87,1.78,2067.2
CLUST-LOT-03,W05,0,8,1,10,2.42,1.8,2155.04
CLUST-LOT-03,W05,1,-8,1,10,2.7,1.76,2085.01
CLUST-LOT-03,W05,1,-7,1,10,2.88,1.78,2101.6
CLUST-LOT-03,W05,1,-6,1,10,2.22,1.83,2107.63
CLUST-LOT-03,W05,1,-5,1,10,2.79,1.81,2069.27
CLUST-LOT-03,W05,1,-4,1,10,2.66,1.84,2081.71
CLUST-LOT-03,W05,1,-3,2,21,2.68,1.84,2128.84
CLUST-LOT-03,W05,1,-2,1,10,2.75,1.82,2149.46
CLUST-LOT-03,W05,1,-1,2,21,2.82,1.81,2092.96
CLUST-LOT-03,W05,1,0,2,21,3.2,1.8,2079.24
CLUST-LOT-03,W05,1,1,1,10,2.97,1.8,2116.28
CLUST-LOT-03,W05,1,2,2,21,2.87,1.81,2097.2
CLUST-LOT-03,W05,1,3,1,11,2.51,1.84,2094.14
CLUST-LOT-03,W05,1,4,1,10,2.84,1.77,2068.68
CLUST-LOT-03,W05,1,5,1,10,3.28,1.8,2095.47
CLUST-LOT-03,W05,1,6,1,11,2.72,1.75,2106.58
CLUST-LOT-03,W05,1,7,1,10,2.51,1.81,2101.18
CLUST-LOT-03,W05,1,8,1,10,3.42,1.79,2112.55
CLUST-LOT-03,W05,2,-8,1,10,2.88,1.87,2086.77
CLUST-LOT-03,W05,2,-7,1,10,3.33,1.78,2108.82
CLUST-LOT-03,W05,2,-6,1,10,3.02,1.78,2094.36
CLUST-LOT-03,W05,2,-5,1,10,2.5,1.85,2098.22
CLUST-LOT-03,W05,2,-4,1,10,2.69,1.77,2104.05
CLUST-LOT-03,W05,2,-3,1,10,3.03,1.79,2100.29
CLUST-LOT-03,W05,2,-2,1,10,2.2,1.76,2077.49
CLUST-LOT-03,W05,2,-1,1,10,3.21,1.85,2071.45
CLUST-LOT-03,W05,2,0,1,10,2.85,1.84,2105.13
CLUST-LOT-03,W05,2,1,1,10,3.27,1.83,2096.75
CLUST-LOT-03,W05,2,2,2,23,3.31,1.82,2130.49
CLUST-LOT-03,W05,2,3,1,10,2.73,1.75,2119.37
CLUST-LOT-03,W05,2,4,1,10,2.45,1.83,2120.86
CLUST-LOT-03,W05,2,5,1,10,2.91,1.79,2081.77
CLUST-LOT-03,W05,2,6,1,10,1.9,1.78,2086.21
CLUST-LOT-03,W05,2,7,1,10,2.61,1.8,2129.7
CLUST-LOT-03,W05,2,8,1,10,3.21,1.82,2094.18
CLUST-LOT-03,W05,3,-7,1,10,2.91,1.79,2137.44
CLUST-LOT-03,W05,3,-6,1,10,2.71,1.78,2143.87
CLUST-LOT-03,W05,3,-5,1,10,3.4,1.86,2087.16
CLUST-LOT-03,W05,3,-4,1,10,2.3,1.77,2117.16
CLUST-LOT-03,W05,3,-3,1,10,2.83,1.8,2100.7
CLUST-LOT-03,W05,3,-2,1,10,3.05,1.79,2101.55
CLUST-LOT-03,W05,3,-1,1,10,2.97,1.83,2108.28
CLUST-LOT-03,W05,3,0,1,10,2.59,1.83,2118.37
CLUST-LOT-03,W05,3,1,1,10,2.28,1.79,2089.86
CLUST-LOT-03,W05,3,2,1,10,2.6,1.77,2087.62
CLUST-LOT-03,W05,3,3,1,10,2.86,1.79,2103.43
CLUST-LOT-03,W05,3,4,1,10,2.77,1.83,2119.14
CLUST-LOT-03,W05,3,5,1,10,2.61,1.81,2075.4
CLUST-LOT-03,W05,3,6,1,10,2.79,1.83,2099.11
CLUST-LOT-03,W05,3,7,1,10,2.76,1.82,2103.4
CLUST-LOT-03,W05,4,-7,1,10,2.62,1.81,2086.1
CLUST-LOT-03,W05,4,-6,1,10,2.88,1.78,2079.89
CLUST-LOT-03,W05,4,-5,1,10,3,1.82,2118.64
CLUST-LOT-03,W05,4,-4,1,10,3.57,1.85,2081.06
CLUST-LOT-03,W05,4,-3,1,10,2.32,1.86,2111.9
CLUST-LOT-03,W05,4,-2,1,10,2.87,1.8,2107.6
CLUST-LOT-03,W05,4,-1,1,10,3.07,1.8,2122.43
CLUST-LOT-03,W05,4,0,1,10,3.03,1.74,2081.32
CLUST-LOT-03,W05,4,1,1,10,2.84,1.76,2122.57
CLUST-LOT-03,W05,4,2,1,10,3.4,1.78,2071.36
CLUST-LOT-03,W05,4,3,1,10,2.31,1.8,2115.89
CLUST-LOT-03,W05,4,4,1,10,2.66,1.78,2122.2
CLUST-LOT-03,W05,4,5,1,10,3.29,1.8,2101.19
CLUST-LOT-03,W05,4,6,1,10,2.79,1.74,2093.66
CLUST-LOT-03,W05,4,7,1,10,2.64,1.78,2095.02
CLUST-LOT-03,W05,5,-6,1,10,2.5,1.78,2085.57
CLUST-LOT-03,W05,5,-5,1,11,2.58,1.84,2098.41
CLUST-LOT-03,W05,5,-4,1,10,2.8,1.82,2108.22
CLUST-LOT-03,W05,5,-3,1,10,3.45,1.78,2048.8
CLUST-LOT-03,W05,5,-2,1,10,2.83,1.8,2121.65
CLUST-LOT-03,W05,5,-1,1,10,2.49,1.78,2129.7
CLUST-LOT-03,W05,5,0,1,10,2.22,1.81,2103.45
CLUST-LOT-03,W05,5,1,1,10,2.88,1.79,2108.88
CLUST-LOT-03,W05,5,2,1,10,2.55,1.77,2115.12
CLUST-LOT-03,W05,5,3,1,10,1.86,1.77,2054.37
CLUST-LOT-03,W05,5,4,1,10,2.99,1.83,2104.11
CLUST-LOT-03,W05,5,5,1,10,3.04,1.73,2084.91
CLUST-LOT-03,W05,5,6,1,10,2.67,1.83,2072.47
CLUST-LOT-03,W05,6,-5,1,10,3.01,1.8,2090.56
CLUST-LOT-03,W05,6,-4,1,10,3.06,1.83,2105.27
CLUST-LOT-03,W05,6,-3,1,10,2.42,1.79,2104.24
CLUST-LOT-03,W05,6,-2,1,10,1.76,1.81,2069.01
CLUST-LOT-03,W05,6,-1,1,10,3.45,1.77,2077.44
CLUST-LOT-03,W05,6,0,1,10,3.45,1.83,2123.88
CLUST-LOT-03,W05,6,1,1,10,2.48,1.81,2094.64
CLUST-LOT-03,W05,6,2,1,10,3.28,1.89,2115.23
CLUST-LOT-03,W05,6,3,1,10,2.95,1.79,2108.66
CLUST-LOT-03,W05,6,4,1,10,2.8,1.82,2075.85
CLUST-LOT-03,W05,6,5,1,10,2.82,1.77,2073.62
CLUST-LOT-03,W05,7,-4,1,10,2.43,1.83,2123.57
CLUST-LOT-03,W05,7,-3,1,10,2.76,1.8,2101.4
CLUST-LOT-03,W05,7,-2,1,10,2.91,1.84,2085.71
CLUST-LOT-03,W05,7,-1,1,10,2.91,1.79,2100.85
CLUST-LOT-03,W05,7,0,1,10,3.12,1.82,2090.58
CLUST-LOT-03,W05,7,1,1,10,2.63,1.84,2091.37
CLUST-LOT-03,W05,7,2,1,10,2.42,1.79,2130.91
CLUST-LOT-03,W05,7,3,1,10,3.24,1.8,2094.85
CLUST-LOT-03,W05,7,4,1,10,3.24,1.83,2103.14
CLUST-LOT-03,W05,8,-2,1,10,3.48,1.79,2106.11
CLUST-LOT-03,W05,8,-1,1,10,2.25,1.82,2143.44
CLUST-LOT-03,W05,8,0,1,10,2.59,1.77,2096.74
CLUST-LOT-03,W05,8,1,1,10,2.92,1.8,2117.96
CLUST-LOT-03,W05,8,2,1,10,2.97,1.78,2102.45
CLUST-LOT-03,W06,-8,-2,1,10,2.53,1.75,2129.95
CLUST-LOT-03,W06,-8,-1,1,10,2.63,1.81,2070.04
CLUST-LOT-03,W06,-8,0,1,10,2.49,1.82,2090.16
CLUST-LOT-03,W06,-8,1,1,10,3.12,1.81,2120.22
CLUST-LOT-03,W06,-8,2,1,10,2.18,1.77,2088.77
CLUST-LOT-03,W06,-7,-4,1,10,2.76,1.81,2107.73
CLUST-LOT-03,W06,-7,-3,1,10,3.06,1.8,2137.5
CLUST-LOT-03,W06,-7,-2,1,10,3.49,1.8,2067.84
CLUST-LOT-03,W06,-7,-1,1,10,3.13,1.81,2088.09
CLUST-LOT-03,W06,-7,0,1,10,2.78,1.81,2088.94
CLUST-LOT-03,W06,-7,1,1,10,3.11,1.78,2105.28
CLUST-LOT-03,W06,-7,2,1,10,2.71,1.78,2109.27
CLUST-LOT-03,W06,-7,3,1,10,2.32,1.8,2128.97
CLUST-LOT-03,W06,-7,4,1,10,2.66,1.85,2094.8
CLUST-LOT-03,W06,-6,-5,1,10,2.51,1.82,2108.68
CLUST-LOT-03,W06,-6,-4,1,10,2.48,1.82,2114.62
CLUST-LOT-03,W06,-6,-3,1,10,2.91,1.85,2115.71
CLUST-LOT-03,W06,-6,-2,1,10,2.99,1.79,2102.78
CLUST-LOT-03,W06,-6,-1,1,10,3.01,1.83,2101.15
CLUST-LOT-03,W06,-6,0,1,10,2.91,1.8,2088.86
CLUST-LOT-03,W06,-6,1,1,10,2.5,1.83,2120.75
CLUST-LOT-03,W06,-6,2,1,11,3.2,1.82,2106.29
CLUST-LOT-03,W06,-6,3,1,10,3.15,1.8,2126.07
CLUST-LOT-03,W06,-6,4,1,10,2.52,1.75,2089.96
CLUST-LOT-03,W06,-6,5,1,10,3.04,1.72,2167.38
CLUST-LOT-03,W06,-5,-6,1,10,2.91,1.81,2105.33
CLUST-LOT-03,W06,-5,-5,1,10,2.75,1.82,2100.77
CLUST-LOT-03,W06,-5,-4,1,10,3.02,1.82,2145.25
CLUST-LOT-03,W06,-5,-3,1,10,3.04,1.75,2092.34
CLUST-LOT-03,W06,-5,-2,1,10,2.49,1.82,2083.7
CLUST-LOT-03,W06,-5,-1,1,10,3.36,1.79,2083.41
CLUST-LOT-03,W06,-5,0,1,10,3.02,1.77,2111.84
CLUST-LOT-03,W06,-5,1,1,10,3.06,1.79,2092.73
CLUST-LOT-03,W06,-5,2,1,11,2.67,1.75,2119.41
CLUST-LOT-03,W06,-5,3,1,10,2.42,1.82,2132.9
CLUST-LOT-03,W06,-5,4,1,10,2.04,1.83,2118.24
CLUST-LOT-03,W06,-5,5,1,10,2.7,1.8,2080.54
CLUST-LOT-03,W06,-5,6,1,10,2.67,1.74,2097.77
CLUST-LOT-03,W06,-4,-7,1,10,2.63,1.81,2090.49
CLUST-LOT-03,W06,-4,-6,1,10,2.53,1.8,2098.74
CLUST-LOT-03,W06,-4,-5,1,10,2.32,1.79,2098.46
CLUST-LOT-03,W06,-4,-4,1,10,2.47,1.79,2088.84
CLUST-LOT-03,W06,-4,-3,3,32,2.98,1.79,2122.95
CLUST-LOT-03,W06,-4,-2,1,10,2.93,1.88,2121.67
CLUST-LOT-03,W06,-4,-1,1,10,2.64,1.77,2084.78
CLUST-LOT-03,W06,-4,0,1,10,3.12,1.77,2096
CLUST-LOT-03,W06,-4,1,1,10,3.26,1.74,2094.38
CLUST-LOT-03,W06,-4,2,1,10,3.11,1.83,2077.63
CLUST-LOT-03,W06,-4,3,1,10,2.33,1.76,2106.24
CLUST-LOT-03,W06,-4,4,1,10,2.48,1.83,2090.58
CLUST-LOT-03,W06,-4,5,1,10,2.51,1.79,2090.52
CLUST-LOT-03,W06,-4,6,1,10,2.63,1.76,2091.99
CLUST-LOT-03,W06,-4,7,1,10,3.24,1.79,2097.03
CLUST-LOT-03,W06,-3,-7,1,10,2.56,1.8,2097.22
CLUST-LOT-03,W06,-3,-6,1,10,3.16,1.78,2115.51
CLUST-LOT-03,W06,-3,-5,2,23,2.55,1.8,2128.78
CLUST-LOT-03,W06,-3,-4,1,10,2.72,1.82,2075.98
CLUST-LOT-03,W06,-3,-3,2,21,2.61,1.8,2090.91
CLUST-LOT-03,W06,-3,-2,1,10,3.07,1.83,2078.28
