LOT_ID,WAFER_ID,X_LOC,Y_LOC,HARD_BIN,TEST_NAME,RESULT
LOT123,W02,-6,-3,1,IDQ_MA,39.37
LOT123,W02,-6,-2,1,GAIN_DB,12.119
LOT123,W02,-6,-2,1,NF_DB,2.499
LOT123,W02,-6,-2,1,IP3_DBM,21.436
LOT123,W02,-6,-2,1,IDQ_MA,36.88
LOT123,W02,-6,-1,1,GAIN_DB,12.286
LOT123,W02,-6,-1,1,NF_DB,2.643
LOT123,W02,-6,-1,1,IP3_DBM,16.705
LOT123,W02,-6,-1,1,IDQ_MA,46.44
LOT123,W02,-6,0,1,GAIN_DB,13.036
LOT123,W02,-6,0,1,NF_DB,1.906
LOT123,W02,-6,0,1,IP3_DBM,17.874
LOT123,W02,-6,0,1,IDQ_MA,42.77
LOT123,W02,-6,1,1,GAIN_DB,13.068
LOT123,W02,-6,1,1,NF_DB,2.554
LOT123,W02,-6,1,1,IP3_DBM,18.796
LOT123,W02,-6,1,1,IDQ_MA,41.28
LOT123,W02,-6,2,1,GAIN_DB,12.906
LOT123,W02,-6,2,1,NF_DB,1.804
LOT123,W02,-6,2,1,IP3_DBM,15.012
LOT123,W02,-6,2,1,IDQ_MA,44.31
LOT123,W02,-6,3,1,GAIN_DB,12.554
LOT123,W02,-6,3,1,NF_DB,2.214
LOT123,W02,-6,3,1,IP3_DBM,18.907
LOT123,W02,-6,3,1,IDQ_MA,49.92
LOT123,W02,-6,4,1,GAIN_DB,12.304
LOT123,W02,-6,4,1,NF_DB,1.950
LOT123,W02,-6,4,1,IP3_DBM,16.877
LOT123,W02,-6,4,1,IDQ_MA,49.81
LOT123,W02,-6,5,1,GAIN_DB,12.587
LOT123,W02,-6,5,1,NF_DB,2.196
LOT123,W02,-6,5,1,IP3_DBM,17.375
LOT123,W02,-6,5,1,IDQ_MA,46.48
LOT123,W02,-6,6,1,GAIN_DB,13.100
LOT123,W02,-6,6,1,NF_DB,2.395
LOT123,W02,-6,6,1,IP3_DBM,17.981
LOT123,W02,-6,6,1,IDQ_MA,41.49
LOT123,W02,-5,-7,1,GAIN_DB,12.041
LOT123,W02,-5,-7,1,NF_DB,1.850
LOT123,W02,-5,-7,1,IP3_DBM,17.425
LOT123,W02,-5,-7,1,IDQ_MA,41.16
LOT123,W02,-5,-6,1,GAIN_DB,12.666
LOT123,W02,-5,-6,1,NF_DB,2.086
LOT123,W02,-5,-6,1,IP3_DBM,16.036
LOT123,W02,-5,-6,1,IDQ_MA,39.86
LOT123,W02,-5,-5,1,GAIN_DB,11.541
LOT123,W02,-5,-5,1,NF_DB,2.548
LOT123,W02,-5,-5,1,IP3_DBM,18.706
LOT123,W02,-5,-5,1,IDQ_MA,41.57
LOT123,W02,-5,-4,1,GAIN_DB,12.466
LOT123,W02,-5,-4,1,NF_DB,2.525
LOT123,W02,-5,-4,1,IP3_DBM,17.749
LOT123,W02,-5,-4,1,IDQ_MA,50.59
LOT123,W02,-5,-3,1,GAIN_DB,12.208
LOT123,W02,-5,-3,1,NF_DB,1.868
LOT123,W02,-5,-3,1,IP3_DBM,17.163
LOT123,W02,-5,-3,1,IDQ_MA,50.66
LOT123,W02,-5,-2,1,GAIN_DB,12.363
LOT123,W02,-5,-2,1,NF_DB,2.163
LOT123,W02,-5,-2,1,IP3_DBM,18.191
LOT123,W02,-5,-2,1,IDQ_MA,47.42
LOT123,W02,-5,-1,1,GAIN_DB,12.255
LOT123,W02,-5,-1,1,NF_DB,2.130
LOT123,W02,-5,-1,1,IP3_DBM,20.200
LOT123,W02,-5,-1,1,IDQ_MA,43.18
LOT123,W02,-5,0,2,GAIN_DB,13.213
LOT123,W02,-5,0,2,NF_DB,2.061
LOT123,W02,-5,0,2,IP3_DBM,17.612
LOT123,W02,-5,0,2,IDQ_MA,45.73
LOT123,W02,-5,1,1,GAIN_DB,12.363
LOT123,W02,-5,1,1,NF_DB,1.943
LOT123,W02,-5,1,1,IP3_DBM,15.861
LOT123,W02,-5,1,1,IDQ_MA,42.53
LOT123,W02,-5,2,1,GAIN_DB,13.221
LOT123,W02,-5,2,1,NF_DB,2.285
LOT123,W02,-5,2,1,IP3_DBM,19.115
LOT123,W02,-5,2,1,IDQ_MA,41.80
LOT123,W02,-5,3,1,GAIN_DB,14.133
LOT123,W02,-5,3,1,NF_DB,2.666
LOT123,W02,-5,3,1,IP3_DBM,19.181
LOT123,W02,-5,3,1,IDQ_MA,47.28
LOT123,W02,-5,4,1,GAIN_DB,12.981
LOT123,W02,-5,4,1,NF_DB,1.827
LOT123,W02,-5,4,1,IP3_DBM,16.705
LOT123,W02,-5,4,1,IDQ_MA,41.83
LOT123,W02,-5,5,1,GAIN_DB,12.800
LOT123,W02,-5,5,1,NF_DB,2.132
LOT123,W02,-5,5,1,IP3_DBM,16.958
LOT123,W02,-5,5,1,IDQ_MA,45.37
LOT123,W02,-5,6,1,GAIN_DB,10.732
LOT123,W02,-5,6,1,NF_DB,2.567
LOT123,W02,-5,6,1,IP3_DBM,15.105
LOT123,W02,-5,6,1,IDQ_MA,30.09
LOT123,W02,-5,7,1,GAIN_DB,13.776
LOT123,W02,-5,7,1,NF_DB,1.301
LOT123,W02,-5,7,1,IP3_DBM,18.283
LOT123,W02,-5,7,1,IDQ_MA,45.16
LOT123,W02,-4,-7,2,GAIN_DB,13.683
LOT123,W02,-4,-7,2,NF_DB,1.909
LOT123,W02,-4,-7,2,IP3_DBM,16.992
LOT123,W02,-4,-7,2,IDQ_MA,39.51
LOT123,W02,-4,-6,1,GAIN_DB,12.379
LOT123,W02,-4,-6,1,NF_DB,2.475
LOT123,W02,-4,-6,1,IP3_DBM,18.880
LOT123,W02,-4,-6,1,IDQ_MA,44.99
LOT123,W02,-4,-5,1,GAIN_DB,12.978
LOT123,W02,-4,-5,1,NF_DB,2.032
LOT123,W02,-4,-5,1,IP3_DBM,15.467
LOT123,W02,-4,-5,1,IDQ_MA,44.80
LOT123,W02,-4,-4,1,GAIN_DB,11.604
LOT123,W02,-4,-4,1,NF_DB,2.207
LOT123,W02,-4,-4,1,IP3_DBM,17.550
LOT123,W02,-4,-4,1,IDQ_MA,42.43
LOT123,W02,-4,-3,1,GAIN_DB,12.757
LOT123,W02,-4,-3,1,NF_DB,1.364
LOT123,W02,-4,-3,1,IP3_DBM,19.559
LOT123,W02,-4,-3,1,IDQ_MA,44.30
LOT123,W02,-4,-2,1,GAIN_DB,12.514
LOT123,W02,-4,-2,1,NF_DB,1.278
LOT123,W02,-4,-2,1,IP3_DBM,16.673
LOT123,W02,-4,-2,1,IDQ_MA,47.10
LOT123,W02,-4,-1,1,GAIN_DB,12.554
LOT123,W02,-4,-1,1,NF_DB,1.971
LOT123,W02,-4,-1,1,IP3_DBM,13.841
LOT123,W02,-4,-1,1,IDQ_MA,40.67
LOT123,W02,-4,0,1,GAIN_DB,12.694
LOT123,W02,-4,0,1,NF_DB,2.508
LOT123,W02,-4,0,1,IP3_DBM,18.896
LOT123,W02,-4,0,1,IDQ_MA,41.42
LOT123,W02,-4,1,1,GAIN_DB,13.630
LOT123,W02,-4,1,1,NF_DB,2.775
LOT123,W02,-4,1,1,IP3_DBM,18.076
LOT123,W02,-4,1,1,IDQ_MA,40.12
LOT123,W02,-4,2,1,GAIN_DB,11.635
LOT123,W02,-4,2,1,NF_DB,1.992
LOT123,W02,-4,2,1,IP3_DBM,19.611
LOT123,W02,-4,2,1,IDQ_MA,45.56
LOT123,W02,-4,3,1,GAIN_DB,13.070
LOT123,W02,-4,3,1,NF_DB,2.114
LOT123,W02,-4,3,1,IP3_DBM,17.617
LOT123,W02,-4,3,1,IDQ_MA,53.64
LOT123,W02,-4,4,2,GAIN_DB,11.007
LOT123,W02,-4,4,2,NF_DB,1.814
LOT123,W02,-4,4,2,IP3_DBM,16.648
LOT123,W02,-4,4,2,IDQ_MA,39.08
LOT123,W02,-4,5,1,GAIN_DB,12.320
LOT123,W02,-4,5,1,NF_DB,2.308
LOT123,W02,-4,5,1,IP3_DBM,16.490
LOT123,W02,-4,5,1,IDQ_MA,41.39
LOT123,W02,-4,6,1,GAIN_DB,11.723
LOT123,W02,-4,6,1,NF_DB,1.549
LOT123,W02,-4,6,1,IP3_DBM,14.221
LOT123,W02,-4,6,1,IDQ_MA,43.86
LOT123,W02,-4,7,1,GAIN_DB,12.500
LOT123,W02,-4,7,1,NF_DB,2.361
LOT123,W02,-4,7,1,IP3_DBM,16.696
LOT123,W02,-4,7,1,IDQ_MA,44.98
LOT123,W02,-3,-8,1,GAIN_DB,11.947
LOT123,W02,-3,-8,1,NF_DB,2.066
LOT123,W02,-3,-8,1,IP3_DBM,17.648
LOT123,W02,-3,-8,1,IDQ_MA,53.58
LOT123,W02,-3,-7,2,GAIN_DB,13.477
LOT123,W02,-3,-7,2,NF_DB,1.827
LOT123,W02,-3,-7,2,IP3_DBM,17.313
LOT123,W02,-3,-7,2,IDQ_MA,45.37
LOT123,W02,-3,-6,1,GAIN_DB,12.211
LOT123,W02,-3,-6,1,NF_DB,1.767
LOT123,W02,-3,-6,1,IP3_DBM,17.331
LOT123,W02,-3,-6,1,IDQ_MA,48.38
LOT123,W02,-3,-5,1,GAIN_DB,11.454
LOT123,W02,-3,-5,1,NF_DB,2.099
LOT123,W02,-3,-5,1,IP3_DBM,16.877
LOT123,W02,-3,-5,1,IDQ_MA,47.42
LOT123,W02,-3,-4,1,GAIN_DB,12.473
LOT123,W02,-3,-4,1,NF_DB,2.087
LOT123,W02,-3,-4,1,IP3_DBM,17.629
LOT123,W02,-3,-4,1,IDQ_MA,39.17
LOT123,W02,-3,-3,1,GAIN_DB,11.413
LOT123,W02,-3,-3,1,NF_DB,2.093
LOT123,W02,-3,-3,1,IP3_DBM,17.765
LOT123,W02,-3,-3,1,IDQ_MA,34.78
LOT123,W02,-3,-2,1,GAIN_DB,12.002
LOT123,W02,-3,-2,1,NF_DB,2.098
LOT123,W02,-3,-2,1,IP3_DBM,19.466
LOT123,W02,-3,-2,1,IDQ_MA,41.26
LOT123,W02,-3,-1,1,GAIN_DB,12.737
LOT123,W02,-3,-1,1,NF_DB,1.984
LOT123,W02,-3,-1,1,IP3_DBM,15.952
LOT123,W02,-3,-1,1,IDQ_MA,42.47
LOT123,W02,-3,0,1,GAIN_DB,11.748
LOT123,W02,-3,0,1,NF_DB,2.005
LOT123,W02,-3,0,1,IP3_DBM,19.670
LOT123,W02,-3,0,1,IDQ_MA,52.88
LOT123,W02,-3,1,2,GAIN_DB,12.126
LOT123,W02,-3,1,2,NF_DB,1.522
LOT123,W02,-3,1,2,IP3_DBM,17.788
LOT123,W02,-3,1,2,IDQ_MA,56.91
LOT123,W02,-3,2,1,GAIN_DB,13.204
LOT123,W02,-3,2,1,NF_DB,1.665
LOT123,W02,-3,2,1,IP3_DBM,19.565
LOT123,W02,-3,2,1,IDQ_MA,42.64
LOT123,W02,-3,3,1,GAIN_DB,12.299
LOT123,W02,-3,3,1,NF_DB,2.136
LOT123,W02,-3,3,1,IP3_DBM,16.337
LOT123,W02,-3,3,1,IDQ_MA,50.30
LOT123,W02,-3,4,1,GAIN_DB,12.002
LOT123,W02,-3,4,1,NF_DB,2.452
LOT123,W02,-3,4,1,IP3_DBM,18.607
LOT123,W02,-3,4,1,IDQ_MA,36.54
LOT123,W02,-3,5,1,GAIN_DB,11.615
LOT123,W02,-3,5,1,NF_DB,1.808
LOT123,W02,-3,5,1,IP3_DBM,18.446
LOT123,W02,-3,5,1,IDQ_MA,50.56
LOT123,W02,-3,6,1,GAIN_DB,13.237
LOT123,W02,-3,6,1,NF_DB,2.180
LOT123,W02,-3,6,1,IP3_DBM,17.410
LOT123,W02,-3,6,1,IDQ_MA,56.18
LOT123,W02,-3,7,1,GAIN_DB,12.064
LOT123,W02,-3,7,1,NF_DB,2.041
LOT123,W02,-3,7,1,IP3_DBM,17.089
LOT123,W02,-3,7,1,IDQ_MA,40.44
LOT123,W02,-3,8,1,GAIN_DB,12.070
LOT123,W02,-3,8,1,NF_DB,1.979
LOT123,W02,-3,8,1,IP3_DBM,20.108
LOT123,W02,-3,8,1,IDQ_MA,44.79
LOT123,W02,-2,-8,1,GAIN_DB,11.821
LOT123,W02,-2,-8,1,NF_DB,1.864
LOT123,W02,-2,-8,1,IP3_DBM,17.546
LOT123,W02,-2,-8,1,IDQ_MA,47.60
LOT123,W02,-2,-7,1,GAIN_DB,11.367
LOT123,W02,-2,-7,1,NF_DB,1.998
LOT123,W02,-2,-7,1,IP3_DBM,15.355
LOT123,W02,-2,-7,1,IDQ_MA,45.13
LOT123,W02,-2,-6,1,GAIN_DB,12.360
LOT123,W02,-2,-6,1,NF_DB,2.267
LOT123,W02,-2,-6,1,IP3_DBM,18.852
LOT123,W02,-2,-6,1,IDQ_MA,44.40
LOT123,W02,-2,-5,1,GAIN_DB,12.442
LOT123,W02,-2,-5,1,NF_DB,1.925
LOT123,W02,-2,-5,1,IP3_DBM,17.412
LOT123,W02,-2,-5,1,IDQ_MA,34.34
LOT123,W02,-2,-4,1,GAIN_DB,13.626
LOT123,W02,-2,-4,1,NF_DB,2.591
LOT123,W02,-2,-4,1,IP3_DBM,15.460
LOT123,W02,-2,-4,1,IDQ_MA,44.13
LOT123,W02,-2,-3,1,GAIN_DB,12.880
LOT123,W02,-2,-3,1,NF_DB,1.928
LOT123,W02,-2,-3,1,IP3_DBM,19.767
LOT123,W02,-2,-3,1,IDQ_MA,43.29
LOT123,W02,-2,-2,2,GAIN_DB,11.602
LOT123,W02,-2,-2,2,NF_DB,2.126
LOT123,W02,-2,-2,2,IP3_DBM,17.283
LOT123,W02,-2,-2,2,IDQ_MA,43.52
LOT123,W02,-2,-1,1,GAIN_DB,12.655
LOT123,W02,-2,-1,1,NF_DB,2.241
LOT123,W02,-2,-1,1,IP3_DBM,16.478
LOT123,W02,-2,-1,1,IDQ_MA,46.69
LOT123,W02,-2,0,1,GAIN_DB,12.440
LOT123,W02,-2,0,1,NF_DB,2.608
LOT123,W02,-2,0,1,IP3_DBM,19.847
LOT123,W02,-2,0,1,IDQ_MA,44.15
LOT123,W02,-2,1,1,GAIN_DB,13.535
LOT123,W02,-2,1,1,NF_DB,2.166
LOT123,W02,-2,1,1,IP3_DBM,16.511
LOT123,W02,-2,1,1,IDQ_MA,51.43
LOT123,W02,-2,2,1,GAIN_DB,11.872
LOT123,W02,-2,2,1,NF_DB,1.907
LOT123,W02,-2,2,1,IP3_DBM,16.576
LOT123,W02,-2,2,1,IDQ_MA,46.80
LOT123,W02,-2,3,1,GAIN_DB,12.252
LOT123,W02,-2,3,1,NF_DB,2.016
LOT123,W02,-2,3,1,IP3_DBM,16.218
LOT123,W02,-2,3,1,IDQ_MA,43.39
LOT123,W02,-2,4,1,GAIN_DB,12.139
LOT123,W02,-2,4,1,NF_DB,1.931
LOT123,W02,-2,4,1,IP3_DBM,20.627
LOT123,W02,-2,4,1,IDQ_MA,50.20
LOT123,W02,-2,5,1,GAIN_DB,12.403
LOT123,W02,-2,5,1,NF_DB,2.050
LOT123,W02,-2,5,1,IP3_DBM,19.527
LOT123,W02,-2,5,1,IDQ_MA,54.10
LOT123,W02,-2,6,2,GAIN_DB,12.405
LOT123,W02,-2,6,2,NF_DB,1.787
LOT123,W02,-2,6,2,IP3_DBM,18.067
LOT123,W02,-2,6,2,IDQ_MA,38.86
LOT123,W02,-2,7,1,GAIN_DB,12.846
LOT123,W02,-2,7,1,NF_DB,2.274
LOT123,W02,-2,7,1,IP3_DBM,19.014
LOT123,W02,-2,7,1,IDQ_MA,44.59
LOT123,W02,-2,8,1,GAIN_DB,12.908
LOT123,W02,-2,8,1,NF_DB,2.132
LOT123,W02,-2,8,1,IP3_DBM,17.902
LOT123,W02,-2,8,1,IDQ_MA,48.74
LOT123,W02,-1,-8,2,GAIN_DB,13.263
LOT123,W02,-1,-8,2,NF_DB,2.129
LOT123,W02,-1,-8,2,IP3_DBM,17.235
LOT123,W02,-1,-8,2,IDQ_MA,41.53
LOT123,W02,-1,-7,1,GAIN_DB,12.255
LOT123,W02,-1,-7,1,NF_DB,2.201
LOT123,W02,-1,-7,1,IP3_DBM,16.260
LOT123,W02,-1,-7,1,IDQ_MA,34.66
LOT123,W02,-1,-6,1,GAIN_DB,11.303
LOT123,W02,-1,-6,1,NF_DB,2.099
LOT123,W02,-1,-6,1,IP3_DBM,20.422
LOT123,W02,-1,-6,1,IDQ_MA,43.97
LOT123,W02,-1,-5,1,GAIN_DB,11.492
LOT123,W02,-1,-5,1,NF_DB,1.905
LOT123,W02,-1,-5,1,IP3_DBM,20.117
LOT123,W02,-1,-5,1,IDQ_MA,44.37
LOT123,W02,-1,-4,1,GAIN_DB,13.459
LOT123,W02,-1,-4,1,NF_DB,2.620
LOT123,W02,-1,-4,1,IP3_DBM,16.214
LOT123,W02,-1,-4,1,IDQ_MA,37.25
LOT123,W02,-1,-3,1,GAIN_DB,12.627
LOT123,W02,-1,-3,1,NF_DB,2.119
LOT123,W02,-1,-3,1,IP3_DBM,17.392
LOT123,W02,-1,-3,1,IDQ_MA,52.15
LOT123,W02,-1,-2,1,GAIN_DB,13.369
LOT123,W02,-1,-2,1,NF_DB,2.212
LOT123,W02,-1,-2,1,IP3_DBM,16.020
LOT123,W02,-1,-2,1,IDQ_MA,52.16
LOT123,W02,-1,-1,1,GAIN_DB,13.270
LOT123,W02,-1,-1,1,NF_DB,1.965
LOT123,W02,-1,-1,1,IP3_DBM,19.628
LOT123,W02,-1,-1,1,IDQ_MA,42.80
LOT123,W02,-1,0,2,GAIN_DB,12.950
LOT123,W02,-1,0,2,NF_DB,2.440
LOT123,W02,-1,0,2,IP3_DBM,17.833
LOT123,W02,-1,0,2,IDQ_MA,47.80
LOT123,W02,-1,1,1,GAIN_DB,10.425
LOT123,W02,-1,1,1,NF_DB,2.279
LOT123,W02,-1,1,1,IP3_DBM,18.951
LOT123,W02,-1,1,1,IDQ_MA,41.45
LOT123,W02,-1,2,1,GAIN_DB,12.670
LOT123,W02,-1,2,1,NF_DB,1.886
LOT123,W02,-1,2,1,IP3_DBM,17.448
LOT123,W02,-1,2,1,IDQ_MA,43.62
LOT123,W02,-1,3,1,GAIN_DB,11.335
LOT123,W02,-1,3,1,NF_DB,1.276
LOT123,W02,-1,3,1,IP3_DBM,15.643
LOT123,W02,-1,3,1,IDQ_MA,49.08
LOT123,W02,-1,4,1,GAIN_DB,11.320
LOT123,W02,-1,4,1,NF_DB,2.011
LOT123,W02,-1,4,1,IP3_DBM,17.859
LOT123,W02,-1,4,1,IDQ_MA,47.69
LOT123,W02,-1,5,1,GAIN_DB,13.281
LOT123,W02,-1,5,1,NF_DB,1.969
LOT123,W02,-1,5,1,IP3_DBM,19.465
LOT123,W02,-1,5,1,IDQ_MA,53.71
LOT123,W02,-1,6,1,GAIN_DB,12.306
LOT123,W02,-1,6,1,NF_DB,2.041
LOT123,W02,-1,6,1,IP3_DBM,18.560
LOT123,W02,-1,6,1,IDQ_MA,44.67
LOT123,W02,-1,7,2,GAIN_DB,13.140
LOT123,W02,-1,7,2,NF_DB,1.888
LOT123,W02,-1,7,2,IP3_DBM,16.175
LOT123,W02,-1,7,2,IDQ_MA,52.39
LOT123,W02,-1,8,1,GAIN_DB,12.372
LOT123,W02,-1,8,1,NF_DB,1.768
LOT123,W02,-1,8,1,IP3_DBM,17.901
LOT123,W02,-1,8,1,IDQ_MA,46.16
LOT123,W02,0,-8,1,GAIN_DB,12.822
LOT123,W02,0,-8,1,NF_DB,2.100
LOT123,W02,0,-8,1,IP3_DBM,18.077
LOT123,W02,0,-8,1,IDQ_MA,43.75
LOT123,W02,0,-7,1,GAIN_DB,12.092
LOT123,W02,0,-7,1,NF_DB,1.336
LOT123,W02,0,-7,1,IP3_DBM,16.994
LOT123,W02,0,-7,1,IDQ_MA,40.07
LOT123,W02,0,-6,1,GAIN_DB,12.050
LOT123,W02,0,-6,1,NF_DB,2.686
LOT123,W02,0,-6,1,IP3_DBM,21.621
LOT123,W02,0,-6,1,IDQ_MA,39.57
LOT123,W02,0,-5,1,GAIN_DB,12.740
LOT123,W02,0,-5,1,NF_DB,2.079
LOT123,W02,0,-5,1,IP3_DBM,16.164
LOT123,W02,0,-5,1,IDQ_MA,52.79
LOT123,W02,0,-4,1,GAIN_DB,13.290
LOT123,W02,0,-4,1,NF_DB,2.544
LOT123,W02,0,-4,1,IP3_DBM,17.829
LOT123,W02,0,-4,1,IDQ_MA,39.07
LOT123,W02,0,-3,1,GAIN_DB,12.073
LOT123,W02,0,-3,1,NF_DB,2.002
LOT123,W02,0,-3,1,IP3_DBM,19.913
LOT123,W02,0,-3,1,IDQ_MA,44.18
LOT123,W02,0,-2,2,GAIN_DB,11.555
LOT123,W02,0,-2,2,NF_DB,1.394
LOT123,W02,0,-2,2,IP3_DBM,20.265
LOT123,W02,0,-2,2,IDQ_MA,40.64
LOT123,W02,0,-1,1,GAIN_DB,12.262
LOT123,W02,0,-1,1,NF_DB,1.913
LOT123,W02,0,-1,1,IP3_DBM,16.952
LOT123,W02,0,-1,1,IDQ_MA,51.41
LOT123,W02,0,0,1,GAIN_DB,12.218
LOT123,W02,0,0,1,NF_DB,1.735
LOT123,W02,0,0,1,IP3_DBM,17.024
LOT123,W02,0,0,1,IDQ_MA,45.97
LOT123,W02,0,1,1,GAIN_DB,12.965
LOT123,W02,0,1,1,NF_DB,2.263
LOT123,W02,0,1,1,IP3_DBM,17.001
LOT123,W02,0,1,1,IDQ_MA,38.24
LOT123,W02,0,2,2,GAIN_DB,11.978
LOT123,W02,0,2,2,NF_DB,2.126
LOT123,W02,0,2,2,IP3_DBM,17.098
LOT123,W02,0,2,2,IDQ_MA,46.38
LOT123,W02,0,3,1,GAIN_DB,12.540
LOT123,W02,0,3,1,NF_DB,2.166
LOT123,W02,0,3,1,IP3_DBM,17.747
LOT123,W02,0,3,1,IDQ_MA,47.44
LOT123,W02,0,4,1,GAIN_DB,12.439
LOT123,W02,0,4,1,NF_DB,2.048
LOT123,W02,0,4,1,IP3_DBM,14.489
LOT123,W02,0,4,1,IDQ_MA,38.73
LOT123,W02,0,5,1,GAIN_DB,11.579
LOT123,W02,0,5,1,NF_DB,2.128
LOT123,W02,0,5,1,IP3_DBM,17.250
LOT123,W02,0,5,1,IDQ_MA,50.91
LOT123,W02,0,6,1,GAIN_DB,12.014
LOT123,W02,0,6,1,NF_DB,2.222
LOT123,W02,0,6,1,IP3_DBM,16.488
LOT123,W02,0,6,1,IDQ_MA,54.97
LOT123,W02,0,7,1,GAIN_DB,12.320
LOT123,W02,0,7,1,NF_DB,2.216
LOT123,W02,0,7,1,IP3_DBM,19.035
LOT123,W02,0,7,1,IDQ_MA,33.56
LOT123,W02,0,8,1,GAIN_DB,11.761
LOT123,W02,0,8,1,NF_DB,2.147
LOT123,W02,0,8,1,IP3_DBM,18.461
LOT123,W02,0,8,1,IDQ_MA,47.43
LOT123,W02,1,-8,1,GAIN_DB,11.758
LOT123,W02,1,-8,1,NF_DB,2.299
LOT123,W02,1,-8,1,IP3_DBM,13.893
LOT123,W02,1,-8,1,IDQ_MA,45.17
LOT123,W02,1,-7,2,GAIN_DB,13.682
LOT123,W02,1,-7,2,NF_DB,2.065
LOT123,W02,1,-7,2,IP3_DBM,15.125
LOT123,W02,1,-7,2,IDQ_MA,46.51
LOT123,W02,1,-6,2,GAIN_DB,12.088
LOT123,W02,1,-6,2,NF_DB,1.993
LOT123,W02,1,-6,2,IP3_DBM,20.453
LOT123,W02,1,-6,2,IDQ_MA,49.46
LOT123,W02,1,-5,1,GAIN_DB,13.610
LOT123,W02,1,-5,1,NF_DB,2.833
LOT123,W02,1,-5,1,IP3_DBM,17.627
LOT123,W02,1,-5,1,IDQ_MA,48.93
LOT123,W02,1,-4,1,GAIN_DB,13.331
LOT123,W02,1,-4,1,NF_DB,1.890
LOT123,W02,1,-4,1,IP3_DBM,18.198
LOT123,W02,1,-4,1,IDQ_MA,43.47
LOT123,W02,1,-3,1,GAIN_DB,12.113
LOT123,W02,1,-3,1,NF_DB,2.017
LOT123,W02,1,-3,1,IP3_DBM,16.536
LOT123,W02,1,-3,1,IDQ_MA,48.36
LOT123,W02,1,-2,1,GAIN_DB,12.180
LOT123,W02,1,-2,1,NF_DB,2.003
LOT123,W02,1,-2,1,IP3_DBM,17.235
LOT123,W02,1,-2,1,IDQ_MA,52.13
LOT123,W02,1,-1,1,GAIN_DB,11.914
LOT123,W02,1,-1,1,NF_DB,2.047
LOT123,W02,1,-1,1,IP3_DBM,18.657
LOT123,W02,1,-1,1,IDQ_MA,50.13
LOT123,W02,1,0,1,GAIN_DB,11.995
LOT123,W02,1,0,1,NF_DB,2.268
LOT123,W02,1,0,1,IP3_DBM,15.749
LOT123,W02,1,0,1,IDQ_MA,46.35
LOT123,W02,1,1,2,GAIN_DB,14.587
LOT123,W02,1,1,2,NF_DB,2.175
LOT123,W02,1,1,2,IP3_DBM,17.584
LOT123,W02,1,1,2,IDQ_MA,42.86
LOT123,W02,1,2,2,GAIN_DB,11.369
LOT123,W02,1,2,2,NF_DB,2.335
LOT123,W02,1,2,2,IP3_DBM,20.730
LOT123,W02,1,2,2,IDQ_MA,47.85
LOT123,W02,1,3,1,GAIN_DB,11.829
LOT123,W02,1,3,1,NF_DB,1.975
LOT123,W02,1,3,1,IP3_DBM,16.302
LOT123,W02,1,3,1,IDQ_MA,44.31
LOT123,W02,1,4,1,GAIN_DB,12.748
LOT123,W02,1,4,1,NF_DB,1.914
LOT123,W02,1,4,1,IP3_DBM,18.088
LOT123,W02,1,4,1,IDQ_MA,52.98
LOT123,W02,1,5,1,GAIN_DB,12.061
LOT123,W02,1,5,1,NF_DB,2.210
LOT123,W02,1,5,1,IP3_DBM,19.871
LOT123,W02,1,5,1,IDQ_MA,45.47
LOT123,W02,1,6,1,GAIN_DB,12.450
LOT123,W02,1,6,1,NF_DB,2.329
LOT123,W02,1,6,1,IP3_DBM,19.120
LOT123,W02,1,6,1,IDQ_MA,47.94
LOT123,W02,1,7,2,GAIN_DB,13.090
LOT123,W02,1,7,2,NF_DB,1.940
LOT123,W02,1,7,2,IP3_DBM,19.480
LOT123,W02,1,7,2,IDQ_MA,41.11
LOT123,W02,1,8,1,GAIN_DB,12.995
LOT123,W02,1,8,1,NF_DB,1.795
LOT123,W02,1,8,1,IP3_DBM,17.388
LOT123,W02,1,8,1,IDQ_MA,41.27
LOT123,W02,2,-8,1,GAIN_DB,11.387
LOT123,W02,2,-8,1,NF_DB,2.461
LOT123,W02,2,-8,1,IP3_DBM,17.632
LOT123,W02,2,-8,1,IDQ_MA,36.42
LOT123,W02,2,-7,1,GAIN_DB,13.583
LOT123,W02,2,-7,1,NF_DB,2.456
LOT123,W02,2,-7,1,IP3_DBM,17.780
LOT123,W02,2,-7,1,IDQ_MA,37.14
LOT123,W02,2,-6,1,GAIN_DB,13.377
LOT123,W02,2,-6,1,NF_DB,1.984
LOT123,W02,2,-6,1,IP3_DBM,19.458
LOT123,W02,2,-6,1,IDQ_MA,40.54
LOT123,W02,2,-5,1,GAIN_DB,11.792
LOT123,W02,2,-5,1,NF_DB,2.280
LOT123,W02,2,-5,1,IP3_DBM,17.534
LOT123,W02,2,-5,1,IDQ_MA,55.15
LOT123,W02,2,-4,1,GAIN_DB,11.974
LOT123,W02,2,-4,1,NF_DB,2.339
LOT123,W02,2,-4,1,IP3_DBM,19.537
LOT123,W02,2,-4,1,IDQ_MA,45.53
LOT123,W02,2,-3,1,GAIN_DB,12.160
LOT123,W02,2,-3,1,NF_DB,2.102
LOT123,W02,2,-3,1,IP3_DBM,17.411
LOT123,W02,2,-3,1,IDQ_MA,51.64
LOT123,W02,2,-2,1,GAIN_DB,12.141
LOT123,W02,2,-2,1,NF_DB,1.768
