LOT_ID,WAFER_ID,X_LOC,Y_LOC,SBIN,GAIN_DB,NF_DB,IP3_DBM,IDQ_MA,TEMP,TESTDATE
RF-PROD-2025-09,A1,-13,2,1,22.23,2.838,18.30,43.48,125,2025-09-12
RF-PROD-2025-09,A1,-12,2,10,14.27,4.669,9.98,37.02,125,2025-09-12
RF-PROD-2025-09,A1,-11,2,1,21.23,2.936,18.29,41.09,125,2025-09-12
RF-PROD-2025-09,A1,-10,2,1,22.93,3.244,18.54,42.69,125,2025-09-12
RF-PROD-2025-09,A1,-9,2,1,21.43,2.831,18.41,42.00,125,2025-09-12
RF-PROD-2025-09,A1,-8,2,1,20.89,2.576,18.57,43.62,125,2025-09-12
RF-PROD-2025-09,A1,-7,2,1,22.03,2.983,18.34,41.52,125,2025-09-12
RF-PROD-2025-09,A1,-6,2,1,20.50,2.755,18.23,42.56,125,2025-09-12
RF-PROD-2025-09,A1,-5,2,1,21.85,3.231,18.35,42.49,125,2025-09-12
RF-PROD-2025-09,A1,-4,2,1,21.88,2.035,18.21,40.08,125,2025-09-12
RF-PROD-2025-09,A1,-3,2,12,16.00,5.024,9.93,38.51,125,2025-09-12
RF-PROD-2025-09,A1,-2,2,11,23.05,6.106,10.63,36.43,125,2025-09-12
RF-PROD-2025-09,A1,-1,2,1,22.17,3.144,18.48,43.12,125,2025-09-12
RF-PROD-2025-09,A1,0,2,1,21.76,2.344,18.91,43.06,125,2025-09-12
RF-PROD-2025-09,A1,1,2,1,22.12,2.541,18.02,42.57,125,2025-09-12
RF-PROD-2025-09,A1,2,2,1,20.72,2.492,18.43,41.35,125,2025-09-12
RF-PROD-2025-09,A1,3,2,1,20.93,2.339,18.17,41.24,125,2025-09-12
RF-PROD-2025-09,A1,4,2,1,22.16,2.711,18.69,39.93,125,2025-09-12
RF-PROD-2025-09,A1,5,2,1,20.11,2.570,18.98,41.55,125,2025-09-12
RF-PROD-2025-09,A1,6,2,1,22.74,2.463,18.99,40.29,125,2025-09-12
RF-PROD-2025-09,A1,7,2,1,22.56,3.011,18.55,44.80,125,2025-09-12
RF-PROD-2025-09,A1,8,2,1,21.04,3.128,18.02,44.36,125,2025-09-12
RF-PROD-2025-09,A1,9,2,1,21.02,3.159,18.79,40.67,125,2025-09-12
RF-PROD-2025-09,A1,10,2,1,21.24,2.948,18.27,42.53,125,2025-09-12
RF-PROD-2025-09,A1,11,2,1,21.83,2.999,18.99,41.25,125,2025-09-12
RF-PROD-2025-09,A1,12,2,1,22.05,2.443,18.46,42.29,125,2025-09-12
RF-PROD-2025-09,A1,13,2,1,21.55,3.109,19.14,41.93,125,2025-09-12
RF-PROD-2025-09,A1,14,2,1,20.99,2.965,18.79,41.65,125,2025-09-12
RF-PROD-2025-09,A1,15,2,1,22.19,2.728,18.92,43.61,125,2025-09-12
RF-PROD-2025-09,A1,16,2,11,12.25,5.436,9.34,38.56,125,2025-09-12
RF-PROD-2025-09,A1,17,2,1,21.08,2.776,18.95,41.95,125,2025-09-12
RF-PROD-2025-09,A1,18,2,1,20.63,2.830,18.71,43.59,125,2025-09-12
RF-PROD-2025-09,A1,19,2,1,22.18,2.699,19.15,41.20,125,2025-09-12
RF-PROD-2025-09,A1,20,2,1,21.89,2.600,19.38,42.04,125,2025-09-12
RF-PROD-2025-09,A1,21,2,1,20.87,2.955,18.70,42.39,125,2025-09-12
RF-PROD-2025-09,A1,22,2,1,22.18,2.711,19.46,41.20,125,2025-09-12
RF-PROD-2025-09,A1,23,2,1,21.90,2.759,19.21,40.83,125,2025-09-12
RF-PROD-2025-09,A1,24,2,1,22.33,3.318,18.69,41.27,125,2025-09-12
RF-PROD-2025-09,A1,25,2,1,21.10,3.050,18.26,40.33,125,2025-09-12
RF-PROD-2025-09,A1,26,2,1,23.16,3.241,18.91,41.83,125,2025-09-12
RF-PROD-2025-09,A1,27,2,1,21.35,2.681,18.34,43.24,125,2025-09-12
RF-PROD-2025-09,A1,28,2,1,21.60,3.058,18.89,40.23,125,2025-09-12
RF-PROD-2025-09,A1,29,2,1,21.58,2.547,18.73,41.66,125,2025-09-12
RF-PROD-2025-09,A1,30,2,1,21.85,2.283,17.85,43.04,125,2025-09-12
RF-PROD-2025-09,A1,31,2,20,17.00,4.744,9.75,40.15,125,2025-09-12
RF-PROD-2025-09,A1,32,2,1,21.95,2.911,18.82,40.40,125,2025-09-12
RF-PROD-2025-09,A1,33,2,11,15.17,3.837,10.26,37.02,125,2025-09-12
RF-PROD-2025-09,A1,34,2,1,22.80,2.195,19.42,42.63,125,2025-09-12
RF-PROD-2025-09,A1,35,2,1,21.77,2.959,18.00,43.54,125,2025-09-12
RF-PROD-2025-09,A1,36,2,1,20.85,3.066,18.84,41.41,125,2025-09-12
RF-PROD-2025-09,A1,37,2,1,23.22,2.990,19.41,40.92,125,2025-09-12
RF-PROD-2025-09,A1,38,2,1,21.84,2.623,18.62,43.52,125,2025-09-12
RF-PROD-2025-09,A1,39,2,1,21.48,2.718,18.88,41.50,125,2025-09-12
RF-PROD-2025-09,A1,40,2,1,22.53,3.072,19.33,42.64,125,2025-09-12
RF-PROD-2025-09,A1,41,2,1,22.36,2.434,19.30,42.11,125,2025-09-12
RF-PROD-2025-09,A1,42,2,1,22.04,3.047,19.11,43.60,125,2025-09-12
RF-PROD-2025-09,A1,43,2,12,11.87,5.057,10.29,38.31,125,2025-09-12
RF-PROD-2025-09,A1,44,2,12,12.89,3.882,10.27,35.06,125,2025-09-12
RF-PROD-2025-09,A1,-44,3,1,21.47,2.773,17.93,40.81,125,2025-09-12
RF-PROD-2025-09,A1,-43,3,10,16.02,3.674,9.91,36.72,125,2025-09-12
RF-PROD-2025-09,A1,-42,3,1,21.39,2.950,18.59,43.90,125,2025-09-12
RF-PROD-2025-09,A1,-41,3,1,22.05,2.707,18.61,43.72,125,2025-09-12
RF-PROD-2025-09,A1,-40,3,1,21.76,2.969,18.17,42.55,125,2025-09-12
RF-PROD-2025-09,A1,-39,3,1,21.60,3.071,18.10,41.52,125,2025-09-12
RF-PROD-2025-09,A1,-38,3,1,21.59,2.814,18.50,43.32,125,2025-09-12
RF-PROD-2025-09,A1,-37,3,1,21.73,3.190,18.31,44.65,125,2025-09-12
RF-PROD-2025-09,A1,-36,3,1,21.86,2.980,18.21,41.02,125,2025-09-12
RF-PROD-2025-09,A1,-35,3,1,21.89,2.550,17.97,43.90,125,2025-09-12
RF-PROD-2025-09,A1,-34,3,1,19.81,2.618,18.44,40.97,125,2025-09-12
RF-PROD-2025-09,A1,-33,3,1,21.91,2.925,19.15,38.92,125,2025-09-12
RF-PROD-2025-09,A1,-32,3,1,21.65,2.581,17.80,41.70,125,2025-09-12
RF-PROD-2025-09,A1,-31,3,1,21.20,2.567,18.07,41.05,125,2025-09-12
RF-PROD-2025-09,A1,-30,3,1,22.33,2.512,17.53,42.10,125,2025-09-12
RF-PROD-2025-09,A1,-29,3,1,22.01,3.073,19.43,40.31,125,2025-09-12
RF-PROD-2025-09,A1,-28,3,1,22.14,2.746,18.30,41.01,125,2025-09-12
RF-PROD-2025-09,A1,-27,3,1,21.46,2.717,17.99,41.46,125,2025-09-12
RF-PROD-2025-09,A1,-26,3,1,22.98,2.586,17.85,43.03,125,2025-09-12
RF-PROD-2025-09,A1,-25,3,1,22.03,2.209,18.18,40.44,125,2025-09-12
RF-PROD-2025-09,A1,-24,3,12,14.47,4.150,10.04,35.55,125,2025-09-12
RF-PROD-2025-09,A1,-23,3,1,22.18,2.818,17.95,41.09,125,2025-09-12
RF-PROD-2025-09,A1,-22,3,1,22.25,2.767,17.64,42.05,125,2025-09-12
RF-PROD-2025-09,A1,-21,3,1,21.15,3.179,18.74,43.05,125,2025-09-12
RF-PROD-2025-09,A1,-20,3,12,16.04,5.456,10.29,37.23,125,2025-09-12
RF-PROD-2025-09,A1,-19,3,1,21.82,3.167,18.79,43.74,125,2025-09-12
RF-PROD-2025-09,A1,-18,3,1,21.97,2.811,18.13,40.39,125,2025-09-12
RF-PROD-2025-09,A1,-17,3,1,21.19,2.741,17.97,41.30,125,2025-09-12
RF-PROD-2025-09,A1,-16,3,1,22.30,3.019,17.93,41.62,125,2025-09-12
RF-PROD-2025-09,A1,-15,3,1,21.56,2.848,17.82,41.83,125,2025-09-12
RF-PROD-2025-09,A1,-14,3,1,20.75,3.149,18.48,40.81,125,2025-09-12
RF-PROD-2025-09,A1,-13,3,1,21.33,2.513,17.59,40.76,125,2025-09-12
RF-PROD-2025-09,A1,-12,3,1,23.07,2.924,17.82,43.21,125,2025-09-12
RF-PROD-2025-09,A1,-11,3,1,21.47,2.833,18.59,41.22,125,2025-09-12
RF-PROD-2025-09,A1,-10,3,1,21.55,2.491,18.39,43.76,125,2025-09-12
RF-PROD-2025-09,A1,-9,3,1,22.28,2.320,17.78,44.79,125,2025-09-12
RF-PROD-2025-09,A1,-8,3,1,22.28,3.166,18.98,39.39,125,2025-09-12
RF-PROD-2025-09,A1,-7,3,1,21.32,2.814,18.77,41.50,125,2025-09-12
RF-PROD-2025-09,A1,-6,3,1,22.82,2.599,18.68,42.75,125,2025-09-12
RF-PROD-2025-09,A1,-5,3,1,20.56,2.305,18.36,42.81,125,2025-09-12
RF-PROD-2025-09,A1,-4,3,1,22.44,2.568,18.22,41.97,125,2025-09-12
RF-PROD-2025-09,A1,-3,3,1,21.91,1.963,18.32,42.04,125,2025-09-12
RF-PROD-2025-09,A1,-2,3,1,21.57,2.481,18.14,43.41,125,2025-09-12
RF-PROD-2025-09,A1,-1,3,1,22.26,2.825,18.19,42.59,125,2025-09-12
RF-PROD-2025-09,A1,0,3,1,21.26,2.939,18.42,42.88,125,2025-09-12
RF-PROD-2025-09,A1,1,3,1,22.06,2.401,18.15,42.90,125,2025-09-12
RF-PROD-2025-09,A1,2,3,1,21.14,2.862,18.66,41.41,125,2025-09-12
RF-PROD-2025-09,A1,3,3,1,22.80,3.157,17.96,43.72,125,2025-09-12
RF-PROD-2025-09,A1,4,3,1,22.24,2.717,18.41,41.51,125,2025-09-12
RF-PROD-2025-09,A1,5,3,1,21.23,3.036,18.26,41.40,125,2025-09-12
RF-PROD-2025-09,A1,6,3,1,22.11,2.836,19.44,42.14,125,2025-09-12
RF-PROD-2025-09,A1,7,3,1,21.55,2.796,19.07,43.18,125,2025-09-12
RF-PROD-2025-09,A1,8,3,1,22.22,2.846,19.46,44.74,125,2025-09-12
RF-PROD-2025-09,A1,9,3,1,21.42,2.577,18.23,43.83,125,2025-09-12
RF-PROD-2025-09,A1,10,3,1,21.32,3.099,18.25,42.36,125,2025-09-12
RF-PROD-2025-09,A1,11,3,1,21.89,2.822,18.13,42.73,125,2025-09-12
RF-PROD-2025-09,A1,12,3,1,21.69,2.909,18.74,42.63,125,2025-09-12
RF-PROD-2025-09,A1,13,3,1,20.94,2.688,18.48,40.86,125,2025-09-12
RF-PROD-2025-09,A1,14,3,1,23.05,2.864,18.89,42.39,125,2025-09-12
RF-PROD-2025-09,A1,15,3,1,21.58,2.808,18.67,43.81,125,2025-09-12
RF-PROD-2025-09,A1,16,3,1,21.13,2.836,18.54,37.14,125,2025-09-12
RF-PROD-2025-09,A1,17,3,1,21.79,2.617,18.52,42.12,125,2025-09-12
RF-PROD-2025-09,A1,18,3,1,21.53,2.763,18.65,42.30,125,2025-09-12
RF-PROD-2025-09,A1,19,3,1,22.26,2.780,18.94,41.09,125,2025-09-12
RF-PROD-2025-09,A1,20,3,1,21.80,2.612,18.18,42.91,125,2025-09-12
RF-PROD-2025-09,A1,21,3,10,17.14,4.314,10.39,37.25,125,2025-09-12
RF-PROD-2025-09,A1,22,3,1,21.99,3.065,18.08,39.93,125,2025-09-12
RF-PROD-2025-09,A1,23,3,1,20.59,2.516,18.96,41.81,125,2025-09-12
RF-PROD-2025-09,A1,24,3,1,22.56,3.087,18.43,41.83,125,2025-09-12
RF-PROD-2025-09,A1,25,3,1,20.26,2.846,18.71,40.58,125,2025-09-12
RF-PROD-2025-09,A1,26,3,1,21.98,2.922,19.17,41.21,125,2025-09-12
RF-PROD-2025-09,A1,27,3,1,21.77,3.140,18.90,42.26,125,2025-09-12
RF-PROD-2025-09,A1,28,3,1,21.86,2.961,18.94,44.04,125,2025-09-12
RF-PROD-2025-09,A1,29,3,1,21.34,2.939,18.56,38.96,125,2025-09-12
RF-PROD-2025-09,A1,30,3,1,21.93,3.184,18.86,43.46,125,2025-09-12
RF-PROD-2025-09,A1,31,3,1,22.61,2.889,18.45,41.20,125,2025-09-12
RF-PROD-2025-09,A1,32,3,1,21.89,2.819,18.30,41.93,125,2025-09-12
RF-PROD-2025-09,A1,33,3,1,22.05,2.831,18.42,41.68,125,2025-09-12
RF-PROD-2025-09,A1,34,3,1,20.59,2.387,18.54,42.28,125,2025-09-12
RF-PROD-2025-09,A1,35,3,1,20.62,2.633,18.36,43.03,125,2025-09-12
RF-PROD-2025-09,A1,36,3,1,21.31,2.733,18.81,43.40,125,2025-09-12
RF-PROD-2025-09,A1,37,3,1,22.24,2.718,18.77,41.76,125,2025-09-12
RF-PROD-2025-09,A1,38,3,1,21.49,2.721,18.60,41.45,125,2025-09-12
RF-PROD-2025-09,A1,39,3,1,22.71,2.760,18.75,44.03,125,2025-09-12
RF-PROD-2025-09,A1,40,3,1,21.87,2.992,19.23,40.54,125,2025-09-12
RF-PROD-2025-09,A1,41,3,1,20.39,2.685,18.33,41.26,125,2025-09-12
RF-PROD-2025-09,A1,42,3,1,22.05,2.438,18.03,41.87,125,2025-09-12
RF-PROD-2025-09,A1,43,3,1,21.85,2.542,19.64,43.43,125,2025-09-12
RF-PROD-2025-09,A1,44,3,1,22.10,2.984,19.17,40.72,125,2025-09-12
RF-PROD-2025-09,A1,-43,4,1,21.61,2.829,17.91,40.01,125,2025-09-12
RF-PROD-2025-09,A1,-42,4,1,21.63,2.539,18.65,41.48,125,2025-09-12
RF-PROD-2025-09,A1,-41,4,1,22.19,2.436,17.89,41.13,125,2025-09-12
RF-PROD-2025-09,A1,-40,4,1,21.92,2.628,17.61,42.91,125,2025-09-12
RF-PROD-2025-09,A1,-39,4,1,21.03,2.362,18.18,42.09,125,2025-09-12
RF-PROD-2025-09,A1,-38,4,1,20.68,3.293,17.79,42.49,125,2025-09-12
RF-PROD-2025-09,A1,-37,4,1,21.36,2.703,18.46,42.16,125,2025-09-12
RF-PROD-2025-09,A1,-36,4,20,16.57,4.565,9.40,38.98,125,2025-09-12
RF-PROD-2025-09,A1,-35,4,1,21.51,2.792,18.64,42.34,125,2025-09-12
RF-PROD-2025-09,A1,-34,4,1,22.08,2.572,18.14,41.10,125,2025-09-12
RF-PROD-2025-09,A1,-33,4,10,15.75,6.019,9.19,37.66,125,2025-09-12
RF-PROD-2025-09,A1,-32,4,1,21.45,2.466,17.23,43.37,125,2025-09-12
RF-PROD-2025-09,A1,-31,4,20,15.52,5.635,9.38,37.50,125,2025-09-12
RF-PROD-2025-09,A1,-30,4,1,21.34,2.663,17.39,41.50,125,2025-09-12
RF-PROD-2025-09,A1,-29,4,1,22.27,2.783,18.61,40.52,125,2025-09-12
RF-PROD-2025-09,A1,-28,4,1,21.43,2.810,18.23,42.44,125,2025-09-12
RF-PROD-2025-09,A1,-27,4,1,21.38,3.173,18.25,43.42,125,2025-09-12
RF-PROD-2025-09,A1,-26,4,1,21.07,3.389,18.21,40.20,125,2025-09-12
RF-PROD-2025-09,A1,-25,4,1,22.05,2.802,18.54,43.07,125,2025-09-12
RF-PROD-2025-09,A1,-24,4,12,11.29,4.455,10.32,39.40,125,2025-09-12
RF-PROD-2025-09,A1,-23,4,1,22.42,3.089,18.23,45.46,125,2025-09-12
RF-PROD-2025-09,A1,-22,4,10,14.21,4.261,9.85,37.94,125,2025-09-12
RF-PROD-2025-09,A1,-21,4,1,21.05,2.866,18.07,42.60,125,2025-09-12
RF-PROD-2025-09,A1,-20,4,1,21.08,2.438,18.75,40.62,125,2025-09-12
RF-PROD-2025-09,A1,-19,4,20,7.92,4.193,9.67,40.20,125,2025-09-12
RF-PROD-2025-09,A1,-18,4,1,21.93,3.190,18.69,40.26,125,2025-09-12
RF-PROD-2025-09,A1,-17,4,1,22.19,3.115,18.76,42.85,125,2025-09-12
RF-PROD-2025-09,A1,-16,4,1,21.11,2.313,18.34,43.46,125,2025-09-12
RF-PROD-2025-09,A1,-15,4,1,20.92,2.723,17.82,41.80,125,2025-09-12
RF-PROD-2025-09,A1,-14,4,20,15.20,5.391,9.68,36.60,125,2025-09-12
RF-PROD-2025-09,A1,-13,4,1,21.09,2.601,18.56,41.73,125,2025-09-12
RF-PROD-2025-09,A1,-12,4,10,14.58,5.399,9.38,40.24,125,2025-09-12
RF-PROD-2025-09,A1,-11,4,1,22.06,2.626,18.80,38.00,125,2025-09-12
RF-PROD-2025-09,A1,-10,4,1,20.86,3.050,18.64,42.69,125,2025-09-12
RF-PROD-2025-09,A1,-9,4,1,21.31,2.427,18.12,42.34,125,2025-09-12
RF-PROD-2025-09,A1,-8,4,1,21.53,2.985,18.19,44.30,125,2025-09-12
RF-PROD-2025-09,A1,-7,4,1,22.32,2.785,18.39,42.37,125,2025-09-12
RF-PROD-2025-09,A1,-6,4,1,21.38,3.039,18.49,43.72,125,2025-09-12
RF-PROD-2025-09,A1,-5,4,1,22.35,3.010,18.64,43.25,125,2025-09-12
RF-PROD-2025-09,A1,-4,4,1,22.25,2.403,18.66,41.56,125,2025-09-12
RF-PROD-2025-09,A1,-3,4,1,22.26,2.667,18.16,42.59,125,2025-09-12
RF-PROD-2025-09,A1,-2,4,1,21.54,2.263,18.97,40.52,125,2025-09-12
RF-PROD-2025-09,A1,-1,4,1,21.10,2.385,18.69,41.16,125,2025-09-12
RF-PROD-2025-09,A1,0,4,1,21.52,3.583,18.72,43.18,125,2025-09-12
RF-PROD-2025-09,A1,1,4,1,21.48,3.085,18.09,43.40,125,2025-09-12
RF-PROD-2025-09,A1,2,4,1,21.11,2.825,18.55,42.73,125,2025-09-12
RF-PROD-2025-09,A1,3,4,1,21.61,2.972,17.89,43.34,125,2025-09-12
RF-PROD-2025-09,A1,4,4,1,21.04,2.839,17.98,43.84,125,2025-09-12
RF-PROD-2025-09,A1,5,4,1,22.02,3.223,18.67,42.90,125,2025-09-12
RF-PROD-2025-09,A1,6,4,1,22.41,3.061,18.34,43.35,125,2025-09-12
RF-PROD-2025-09,A1,7,4,1,21.93,2.967,18.21,41.28,125,2025-09-12
RF-PROD-2025-09,A1,8,4,1,22.18,2.925,18.20,42.12,125,2025-09-12
RF-PROD-2025-09,A1,9,4,1,20.40,3.108,18.52,44.15,125,2025-09-12
RF-PROD-2025-09,A1,10,4,1,22.78,2.649,18.95,43.20,125,2025-09-12
RF-PROD-2025-09,A1,11,4,1,22.06,2.960,18.29,40.71,125,2025-09-12
RF-PROD-2025-09,A1,12,4,1,21.16,2.691,17.87,40.80,125,2025-09-12
RF-PROD-2025-09,A1,13,4,11,13.08,6.816,10.42,41.51,125,2025-09-12
RF-PROD-2025-09,A1,14,4,1,20.56,2.665,19.10,44.11,125,2025-09-12
RF-PROD-2025-09,A1,15,4,1,21.66,3.170,18.38,41.68,125,2025-09-12
RF-PROD-2025-09,A1,16,4,1,21.45,2.675,18.62,41.49,125,2025-09-12
RF-PROD-2025-09,A1,17,4,1,21.97,2.736,19.03,41.48,125,2025-09-12
RF-PROD-2025-09,A1,18,4,1,21.31,2.747,18.91,39.44,125,2025-09-12
RF-PROD-2025-09,A1,19,4,1,21.66,2.194,18.20,41.68,125,2025-09-12
RF-PROD-2025-09,A1,20,4,1,21.97,3.272,18.40,40.66,125,2025-09-12
RF-PROD-2025-09,A1,21,4,12,12.88,3.413,9.65,40.16,125,2025-09-12
RF-PROD-2025-09,A1,22,4,1,20.48,3.275,19.14,42.65,125,2025-09-12
RF-PROD-2025-09,A1,23,4,1,21.34,2.376,18.61,42.52,125,2025-09-12
RF-PROD-2025-09,A1,24,4,1,21.84,3.111,19.19,38.95,125,2025-09-12
RF-PROD-2025-09,A1,25,4,20,16.43,5.341,9.63,38.80,125,2025-09-12
RF-PROD-2025-09,A1,26,4,20,15.33,6.357,10.53,38.33,125,2025-09-12
RF-PROD-2025-09,A1,27,4,1,21.78,3.036,18.43,44.26,125,2025-09-12
RF-PROD-2025-09,A1,28,4,1,20.64,2.804,18.55,42.82,125,2025-09-12
RF-PROD-2025-09,A1,29,4,1,21.59,2.690,19.10,40.03,125,2025-09-12
RF-PROD-2025-09,A1,30,4,1,22.16,3.178,18.87,42.64,125,2025-09-12
RF-PROD-2025-09,A1,31,4,1,20.48,2.951,19.28,42.10,125,2025-09-12
RF-PROD-2025-09,A1,32,4,1,21.12,2.964,19.36,42.50,125,2025-09-12
RF-PROD-2025-09,A1,33,4,1,21.20,2.467,18.41,39.90,125,2025-09-12
RF-PROD-2025-09,A1,34,4,1,22.33,2.603,19.10,43.71,125,2025-09-12
RF-PROD-2025-09,A1,35,4,1,21.90,3.009,19.59,41.95,125,2025-09-12
RF-PROD-2025-09,A1,36,4,1,21.61,2.690,18.57,42.45,125,2025-09-12
RF-PROD-2025-09,A1,37,4,1,21.64,2.890,18.74,41.85,125,2025-09-12
RF-PROD-2025-09,A1,38,4,1,20.55,3.119,18.96,41.31,125,2025-09-12
RF-PROD-2025-09,A1,39,4,1,21.02,2.925,18.69,40.77,125,2025-09-12
RF-PROD-2025-09,A1,40,4,12,19.77,7.669,10.33,39.51,125,2025-09-12
RF-PROD-2025-09,A1,41,4,1,21.92,2.915,18.43,43.21,125,2025-09-12
RF-PROD-2025-09,A1,42,4,10,15.75,5.795,10.60,37.31,125,2025-09-12
RF-PROD-2025-09,A1,43,4,10,17.17,4.404,10.30,38.54,125,2025-09-12
RF-PROD-2025-09,A1,-43,5,20,12.54,6.299,8.82,37.66,125,2025-09-12
RF-PROD-2025-09,A1,-42,5,1,21.71,2.534,17.88,43.62,125,2025-09-12
RF-PROD-2025-09,A1,-41,5,1,21.91,3.084,18.53,42.55,125,2025-09-12
RF-PROD-2025-09,A1,-40,5,11,20.83,4.154,10.94,36.45,125,2025-09-12
RF-PROD-2025-09,A1,-39,5,1,21.50,2.775,18.50,43.81,125,2025-09-12
RF-PROD-2025-09,A1,-38,5,1,21.84,2.998,18.26,43.41,125,2025-09-12
RF-PROD-2025-09,A1,-37,5,1,21.67,2.860,17.78,43.67,125,2025-09-12
RF-PROD-2025-09,A1,-36,5,1,22.04,3.098,17.53,40.56,125,2025-09-12
RF-PROD-2025-09,A1,-35,5,1,21.92,2.746,17.56,41.98,125,2025-09-12
RF-PROD-2025-09,A1,-34,5,1,20.39,2.782,18.12,39.76,125,2025-09-12
RF-PROD-2025-09,A1,-33,5,11,16.64,4.748,9.88,36.60,125,2025-09-12
RF-PROD-2025-09,A1,-32,5,1,22.43,2.966,18.15,39.39,125,2025-09-12
RF-PROD-2025-09,A1,-31,5,1,21.18,3.096,18.10,42.24,125,2025-09-12
RF-PROD-2025-09,A1,-30,5,1,22.88,3.092,18.66,40.61,125,2025-09-12
RF-PROD-2025-09,A1,-29,5,1,20.69,2.584,17.88,42.02,125,2025-09-12
RF-PROD-2025-09,A1,-28,5,20,13.79,6.470,9.52,35.28,125,2025-09-12
RF-PROD-2025-09,A1,-27,5,1,21.26,2.450,18.20,39.30,125,2025-09-12
RF-PROD-2025-09,A1,-26,5,1,21.41,2.586,18.15,39.26,125,2025-09-12
RF-PROD-2025-09,A1,-25,5,1,21.87,2.954,18.17,41.65,125,2025-09-12
RF-PROD-2025-09,A1,-24,5,1,21.57,2.864,17.96,42.61,125,2025-09-12
RF-PROD-2025-09,A1,-23,5,1,22.13,3.104,19.29,40.81,125,2025-09-12
RF-PROD-2025-09,A1,-22,5,1,21.74,2.824,18.58,41.30,125,2025-09-12
RF-PROD-2025-09,A1,-21,5,1,22.37,3.139,18.16,41.95,125,2025-09-12
RF-PROD-2025-09,A1,-20,5,1,21.41,2.982,18.02,42.13,125,2025-09-12
RF-PROD-2025-09,A1,-19,5,1,22.24,2.293,18.42,42.26,125,2025-09-12
RF-PROD-2025-09,A1,-18,5,1,21.85,2.795,18.62,40.37,125,2025-09-12
RF-PROD-2025-09,A1,-17,5,1,21.26,2.875,18.63,44.94,125,2025-09-12
RF-PROD-2025-09,A1,-16,5,1,21.70,2.516,18.57,41.65,125,2025-09-12
RF-PROD-2025-09,A1,-15,5,1,20.94,2.989,18.38,39.84,125,2025-09-12
RF-PROD-2025-09,A1,-14,5,1,21.25,2.509,18.72,42.61,125,2025-09-12
RF-PROD-2025-09,A1,-13,5,1,21.57,2.740,17.84,41.44,125,2025-09-12
RF-PROD-2025-09,A1,-12,5,1,20.91,3.440,18.60,43.00,125,2025-09-12
RF-PROD-2025-09,A1,-11,5,1,22.33,2.858,18.25,42.53,125,2025-09-12
RF-PROD-2025-09,A1,-10,5,1,21.18,3.223,18.50,45.27,125,2025-09-12
RF-PROD-2025-09,A1,-9,5,1,22.76,2.990,17.64,44.52,125,2025-09-12
RF-PROD-2025-09,A1,-8,5,1,20.58,3.009,19.04,42.95,125,2025-09-12
RF-PROD-2025-09,A1,-7,5,1,22.99,2.664,18.14,39.56,125,2025-09-12
RF-PROD-2025-09,A1,-6,5,1,22.39,2.882,18.02,42.03,125,2025-09-12
RF-PROD-2025-09,A1,-5,5,11,11.41,4.497,10.99,38.39,125,2025-09-12
RF-PROD-2025-09,A1,-4,5,1,21.61,2.913,18.73,42.57,125,2025-09-12
RF-PROD-2025-09,A1,-3,5,1,21.39,2.956,18.03,44.95,125,2025-09-12
RF-PROD-2025-09,A1,-2,5,1,21.19,2.633,18.53,41.45,125,2025-09-12
RF-PROD-2025-09,A1,-1,5,1,21.63,2.690,18.77,41.71,125,2025-09-12
RF-PROD-2025-09,A1,0,5,1,21.60,2.765,18.71,41.50,125,2025-09-12
RF-PROD-2025-09,A1,1,5,1,23.17,3.241,18.98,43.21,125,2025-09-12
RF-PROD-2025-09,A1,2,5,1,21.98,2.908,18.65,39.28,125,2025-09-12
RF-PROD-2025-09,A1,3,5,1,22.03,2.620,17.96,42.94,125,2025-09-12
RF-PROD-2025-09,A1,4,5,1,21.84,2.954,18.82,42.54,125,2025-09-12
RF-PROD-2025-09,A1,5,5,1,21.32,2.972,18.30,42.09,125,2025-09-12
RF-PROD-2025-09,A1,6,5,1,22.18,2.720,18.92,41.93,125,2025-09-12
RF-PROD-2025-09,A1,7,5,1,21.19,2.459,18.33,40.79,125,2025-09-12
RF-PROD-2025-09,A1,8,5,11,20.53,3.202,10.10,37.89,125,2025-09-12
RF-PROD-2025-09,A1,9,5,10,13.90,5.195,9.96,34.75,125,2025-09-12
RF-PROD-2025-09,A1,10,5,1,21.71,2.838,19.15,42.85,125,2025-09-12
RF-PROD-2025-09,A1,11,5,1,21.27,2.668,18.35,42.83,125,2025-09-12
RF-PROD-2025-09,A1,12,5,1,22.26,3.024,18.00,42.34,125,2025-09-12
RF-PROD-2025-09,A1,13,5,1,22.22,2.739,19.42,40.81,125,2025-09-12
RF-PROD-2025-09,A1,14,5,1,22.28,3.534,18.64,40.14,125,2025-09-12
RF-PROD-2025-09,A1,15,5,1,21.36,2.728,18.70,43.26,125,2025-09-12
RF-PROD-2025-09,A1,16,5,1,22.17,2.230,18.34,39.94,125,2025-09-12
RF-PROD-2025-09,A1,17,5,1,21.61,2.215,19.18,40.69,125,2025-09-12
RF-PROD-2025-09,A1,18,5,1,21.75,3.033,17.70,44.47,125,2025-09-12
RF-PROD-2025-09,A1,19,5,1,21.72,2.930,18.80,42.02,125,2025-09-12
RF-PROD-2025-09,A1,20,5,1,21.81,2.566,19.02,42.65,125,2025-09-12
RF-PROD-2025-09,A1,21,5,10,17.39,4.492,11.10,39.06,125,2025-09-12
