LOT_ID,WAFER_ID,XSTEP,YSTEP,HARD_BIN,DEVICE_TYPE,OPERATOR,TEST_DATE
QUAL-2024-001,QV-02,11,1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,13,1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,21,1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,23,1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-26,2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-24,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-16,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-12,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,2,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,16,2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,2,3,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,24,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,26,2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-25,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-23,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,22,3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,24,3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-25,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-22,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-18,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,4,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-13,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,21,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,22,4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,26,4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-16,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,16,5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,18,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,22,5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,26,5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-24,6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-19,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,13,6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,15,6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,24,6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-24,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-19,7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-13,7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-11,7,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-9,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,7,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,13,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,16,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,23,7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-22,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,8,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-12,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-9,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,8,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,23,8,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,9,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,16,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,18,9,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,21,9,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-22,10,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-18,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,10,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,10,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,21,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,22,10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-11,11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-20,12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-19,12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-12,12,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,12,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,15,12,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,16,12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,18,12,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-18,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-16,13,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-13,13,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-9,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,13,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,13,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,13,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,10,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,18,13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,14,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,14,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,15,14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,15,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,15,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,15,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,15,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,10,15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,15,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-12,16,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,16,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,16,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,10,16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,13,16,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,17,2,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,18,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,18,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,18,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,18,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-03,-4,-18,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-7,-17,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-5,-17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-3,-17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,0,-17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,4,-17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,8,-17,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-7,-16,2,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,11,-16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-9,-15,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-3,-15,2,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-2,-15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-1,-15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,1,-15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,6,-15,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,8,-15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,13,-15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,14,-15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-13,-14,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-11,-14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-8,-14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-4,-14,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,0,-14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,3,-14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,6,-14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,7,-14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,8,-14,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,11,-14,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-13,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-8,-13,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-7,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-6,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-4,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,1,-13,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,2,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,4,-13,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,6,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,8,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,12,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,17,-13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,19,-13,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-14,-12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-11,-12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-6,-12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,10,-12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,11,-12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,14,-12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,18,-12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-17,-11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-13,-11,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-2,-11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-1,-11,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,5,-11,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,6,-11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,13,-11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,17,-11,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-21,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-20,-10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-11,-10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-10,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-8,-10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-7,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-6,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-4,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,2,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,4,-10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,10,-10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,12,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,19,-10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,20,-10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-19,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-15,-9,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-12,-9,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-11,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-7,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-5,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,1,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,2,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,3,-9,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,6,-9,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,7,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,9,-9,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,16,-9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-24,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-23,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-22,-8,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-19,-8,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-18,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-15,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-8,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-3,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-1,-8,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,2,-8,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,8,-8,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,12,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,14,-8,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,17,-8,3,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,18,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,20,-8,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,22,-8,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-24,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-20,-7,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-13,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-11,-7,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-9,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-8,-7,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-7,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-6,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-5,-7,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-1,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,2,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,3,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,4,-7,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,7,-7,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,10,-7,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,14,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,23,-7,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-23,-6,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-21,-6,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-20,-6,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-18,-6,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-17,-6,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-16,-6,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-12,-6,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-8,-6,1,DUT_A,JSMITH,2024-11-15
