lot_id,wafer_id,die_x,die_y,hard_bin,soft_bin,IDD_UA,VTH_V,BW_MHZ,CONTINUITY,VTH_FLAG
IMG-SENSOR-003,W02,-9,-48,1,100,10.69,0.3885,490.8,P,P
IMG-SENSOR-003,W02,-8,-48,1,100,12.23,0.4361,479.8,P,P
IMG-SENSOR-003,W02,-7,-48,1,100,11.85,0.4377,461.5,P,P
IMG-SENSOR-003,W02,-6,-48,1,100,12.46,0.4228,480.7,P,P
IMG-SENSOR-003,W02,-5,-48,1,100,13.05,0.4312,470.3,P,P
IMG-SENSOR-003,W02,-4,-48,1,100,13.02,0.4195,459.5,P,P
IMG-SENSOR-003,W02,-3,-48,1,100,15.30,0.4351,467.1,P,P
IMG-SENSOR-003,W02,-2,-48,1,100,9.96,0.4332,490.5,P,P
IMG-SENSOR-003,W02,-1,-48,1,100,11.81,0.4326,488.0,P,P
IMG-SENSOR-003,W02,0,-48,1,100,12.27,0.4365,507.2,P,P
IMG-SENSOR-003,W02,1,-48,1,100,10.07,0.4438,484.6,P,P
IMG-SENSOR-003,W02,2,-48,1,100,10.42,0.4216,485.8,P,P
IMG-SENSOR-003,W02,3,-48,1,100,10.45,0.4212,479.1,P,P
IMG-SENSOR-003,W02,4,-48,1,100,11.52,0.4206,492.3,P,P
IMG-SENSOR-003,W02,5,-48,1,100,12.18,0.4273,470.8,P,P
IMG-SENSOR-003,W02,6,-48,1,100,11.22,0.4586,512.3,P,P
IMG-SENSOR-003,W02,7,-48,1,100,16.28,0.4707,458.3,P,P
IMG-SENSOR-003,W02,8,-48,1,100,12.23,0.4360,495.4,P,P
IMG-SENSOR-003,W02,9,-48,1,100,13.78,0.4488,465.9,P,P
IMG-SENSOR-003,W02,-9,-47,1,100,13.30,0.4432,466.9,P,P
IMG-SENSOR-003,W02,-8,-47,1,100,12.63,0.4045,497.3,P,P
IMG-SENSOR-003,W02,-7,-47,1,100,16.55,0.4303,533.5,P,P
IMG-SENSOR-003,W02,-6,-47,1,100,14.03,0.4264,455.3,P,P
IMG-SENSOR-003,W02,-5,-47,1,100,15.49,0.4246,476.7,P,P
IMG-SENSOR-003,W02,-4,-47,1,100,10.90,0.4007,485.5,P,P
IMG-SENSOR-003,W02,-3,-47,1,100,12.70,0.4267,470.3,P,P
IMG-SENSOR-003,W02,-2,-47,1,100,12.67,0.4227,446.3,P,P
IMG-SENSOR-003,W02,-1,-47,1,100,15.37,0.4397,493.7,P,P
IMG-SENSOR-003,W02,0,-47,1,100,13.61,0.4368,501.1,P,P
IMG-SENSOR-003,W02,1,-47,1,100,13.98,0.4255,470.4,P,P
IMG-SENSOR-003,W02,2,-47,1,100,11.27,0.4244,476.1,P,P
IMG-SENSOR-003,W02,3,-47,1,100,12.65,0.4274,496.7,P,P
IMG-SENSOR-003,W02,4,-47,3,302,51.32,0.5795,285.9,P,P
IMG-SENSOR-003,W02,5,-47,1,100,9.88,0.4801,466.8,P,P
IMG-SENSOR-003,W02,6,-47,1,100,11.89,0.4465,522.3,P,P
IMG-SENSOR-003,W02,7,-47,4,401,52.54,0.5831,304.8,P,P
IMG-SENSOR-003,W02,8,-47,1,100,10.92,0.4362,466.4,P,P
IMG-SENSOR-003,W02,9,-47,1,100,11.79,0.4614,440.1,P,P
IMG-SENSOR-003,W02,-9,-46,1,100,7.53,0.4231,452.3,P,P
IMG-SENSOR-003,W02,-8,-46,2,302,49.60,0.5556,335.6,P,P
IMG-SENSOR-003,W02,-7,-46,1,100,13.22,0.4170,479.1,P,P
IMG-SENSOR-003,W02,-6,-46,1,100,12.95,0.4283,473.9,P,P
IMG-SENSOR-003,W02,-5,-46,1,100,17.19,0.4423,494.3,P,P
IMG-SENSOR-003,W02,-4,-46,1,100,13.25,0.4311,451.8,P,P
IMG-SENSOR-003,W02,-3,-46,1,100,14.03,0.4307,503.8,P,P
IMG-SENSOR-003,W02,-2,-46,1,100,13.08,0.3999,455.6,F,P
IMG-SENSOR-003,W02,-1,-46,1,100,10.93,0.4288,459.8,P,P
IMG-SENSOR-003,W02,0,-46,2,302,51.93,0.5526,281.1,F,P
IMG-SENSOR-003,W02,1,-46,1,100,14.03,0.4430,458.1,P,P
IMG-SENSOR-003,W02,2,-46,1,100,10.05,0.4378,499.6,P,P
IMG-SENSOR-003,W02,3,-46,1,100,12.31,0.4363,456.0,P,P
IMG-SENSOR-003,W02,4,-46,1,100,11.46,0.4229,503.2,P,P
IMG-SENSOR-003,W02,5,-46,1,100,12.53,0.4466,458.9,P,P
IMG-SENSOR-003,W02,6,-46,1,100,14.86,0.4615,498.4,P,P
IMG-SENSOR-003,W02,7,-46,1,100,15.41,0.4448,458.6,P,P
IMG-SENSOR-003,W02,8,-46,1,100,12.97,0.4384,490.3,P,P
IMG-SENSOR-003,W02,9,-46,1,100,15.90,0.4475,498.5,P,P
IMG-SENSOR-003,W02,-9,-45,1,100,11.87,0.4207,488.2,P,P
IMG-SENSOR-003,W02,-8,-45,1,100,12.89,0.4377,496.1,P,P
IMG-SENSOR-003,W02,-7,-45,1,100,13.27,0.4258,511.9,P,P
IMG-SENSOR-003,W02,-6,-45,1,100,10.61,0.4128,478.7,P,P
IMG-SENSOR-003,W02,-5,-45,1,100,16.28,0.4276,463.2,P,P
IMG-SENSOR-003,W02,-4,-45,1,100,14.20,0.4384,509.5,P,P
IMG-SENSOR-003,W02,-3,-45,1,100,15.53,0.4253,484.6,P,P
IMG-SENSOR-003,W02,-2,-45,1,100,11.54,0.4183,509.3,P,P
IMG-SENSOR-003,W02,-1,-45,1,100,8.42,0.4287,506.6,P,P
IMG-SENSOR-003,W02,0,-45,1,100,11.95,0.4537,472.3,P,P
IMG-SENSOR-003,W02,1,-45,1,100,10.85,0.4153,510.2,P,P
IMG-SENSOR-003,W02,2,-45,1,100,12.68,0.4564,483.0,P,P
IMG-SENSOR-003,W02,3,-45,1,100,11.62,0.4619,466.8,P,P
IMG-SENSOR-003,W02,4,-45,1,100,13.69,0.4501,497.0,P,P
IMG-SENSOR-003,W02,5,-45,1,100,12.35,0.4694,462.9,P,P
IMG-SENSOR-003,W02,6,-45,1,100,11.06,0.4498,491.6,P,P
IMG-SENSOR-003,W02,7,-45,1,100,12.28,0.4457,484.7,P,P
IMG-SENSOR-003,W02,8,-45,1,100,11.15,0.4564,460.0,P,P
IMG-SENSOR-003,W02,9,-45,1,100,15.17,0.4315,463.5,P,P
IMG-SENSOR-003,W02,-9,-44,1,100,10.67,0.4328,519.3,P,P
IMG-SENSOR-003,W02,-8,-44,1,100,12.41,0.4047,452.5,P,P
IMG-SENSOR-003,W02,-7,-44,1,100,12.80,0.4232,490.5,P,P
IMG-SENSOR-003,W02,-6,-44,1,100,9.96,0.4338,488.2,P,P
IMG-SENSOR-003,W02,-5,-44,1,100,11.06,0.4433,522.7,P,P
IMG-SENSOR-003,W02,-4,-44,1,100,10.94,0.4375,473.4,P,P
IMG-SENSOR-003,W02,-3,-44,1,100,12.74,0.4377,462.4,P,P
IMG-SENSOR-003,W02,-2,-44,1,100,14.52,0.4252,507.7,P,P
IMG-SENSOR-003,W02,-1,-44,1,100,11.90,0.4230,457.9,P,P
IMG-SENSOR-003,W02,0,-44,1,100,12.92,0.4170,461.9,P,P
IMG-SENSOR-003,W02,1,-44,2,201,34.16,0.6030,359.3,F,P
IMG-SENSOR-003,W02,2,-44,1,100,13.27,0.4400,522.8,P,P
IMG-SENSOR-003,W02,3,-44,1,100,13.87,0.4666,475.7,P,P
IMG-SENSOR-003,W02,4,-44,1,100,10.56,0.4336,488.0,P,P
IMG-SENSOR-003,W02,5,-44,1,100,12.49,0.4414,441.4,P,P
IMG-SENSOR-003,W02,6,-44,4,301,51.56,0.5733,292.0,P,P
IMG-SENSOR-003,W02,7,-44,1,100,10.61,0.4494,470.0,P,P
IMG-SENSOR-003,W02,8,-44,1,100,11.98,0.4261,485.8,P,P
IMG-SENSOR-003,W02,9,-44,1,100,12.64,0.4510,463.3,P,P
IMG-SENSOR-003,W02,-9,-43,1,100,11.55,0.4167,495.0,P,P
IMG-SENSOR-003,W02,-8,-43,1,100,15.22,0.4222,508.6,P,P
IMG-SENSOR-003,W02,-7,-43,1,100,8.99,0.4183,491.0,P,P
IMG-SENSOR-003,W02,-6,-43,1,100,10.69,0.4369,473.2,P,P
IMG-SENSOR-003,W02,-5,-43,1,100,15.01,0.4318,490.5,P,P
IMG-SENSOR-003,W02,-4,-43,1,100,14.06,0.4375,497.6,P,P
IMG-SENSOR-003,W02,-3,-43,1,100,12.21,0.4307,471.3,P,P
IMG-SENSOR-003,W02,-2,-43,1,100,12.63,0.4391,463.0,P,P
IMG-SENSOR-003,W02,-1,-43,1,100,13.07,0.4381,451.8,P,P
IMG-SENSOR-003,W02,0,-43,1,100,13.22,0.4367,506.0,P,P
IMG-SENSOR-003,W02,1,-43,1,100,12.35,0.4540,508.1,P,P
IMG-SENSOR-003,W02,2,-43,1,100,10.75,0.4525,463.2,P,P
IMG-SENSOR-003,W02,3,-43,1,100,11.66,0.4476,461.1,P,P
IMG-SENSOR-003,W02,4,-43,1,100,14.75,0.4522,488.5,P,P
IMG-SENSOR-003,W02,5,-43,1,100,12.45,0.4561,500.7,P,P
IMG-SENSOR-003,W02,6,-43,1,100,14.34,0.4345,489.9,P,P
IMG-SENSOR-003,W02,7,-43,1,100,13.84,0.4506,482.8,P,P
IMG-SENSOR-003,W02,8,-43,1,100,7.91,0.4254,475.2,P,P
IMG-SENSOR-003,W02,9,-43,1,100,15.38,0.4438,462.1,P,P
IMG-SENSOR-003,W02,-10,-42,3,302,56.75,0.5550,361.4,P,P
IMG-SENSOR-003,W02,-9,-42,1,100,10.04,0.4055,512.4,P,P
IMG-SENSOR-003,W02,-8,-42,1,100,14.21,0.4267,472.6,P,P
IMG-SENSOR-003,W02,-7,-42,1,100,13.33,0.4074,480.3,P,P
IMG-SENSOR-003,W02,-6,-42,1,100,13.78,0.4428,455.2,P,P
IMG-SENSOR-003,W02,-5,-42,1,100,14.39,0.4243,488.9,P,P
IMG-SENSOR-003,W02,-4,-42,1,100,10.23,0.3972,488.0,P,P
IMG-SENSOR-003,W02,-3,-42,2,202,43.06,0.5882,306.2,P,P
IMG-SENSOR-003,W02,-2,-42,1,100,14.62,0.4407,511.4,P,P
IMG-SENSOR-003,W02,-1,-42,1,100,11.10,0.4181,459.0,P,P
IMG-SENSOR-003,W02,0,-42,1,100,14.73,0.4516,489.3,P,P
IMG-SENSOR-003,W02,1,-42,1,100,10.57,0.4137,497.0,P,P
IMG-SENSOR-003,W02,2,-42,1,100,16.00,0.4334,478.3,P,P
IMG-SENSOR-003,W02,3,-42,1,100,11.66,0.4138,470.6,P,P
IMG-SENSOR-003,W02,4,-42,1,100,13.40,0.4474,450.5,P,P
IMG-SENSOR-003,W02,5,-42,1,100,11.83,0.4639,486.7,P,P
IMG-SENSOR-003,W02,6,-42,1,100,14.57,0.4643,481.7,P,P
IMG-SENSOR-003,W02,7,-42,1,100,11.55,0.4743,492.2,P,P
IMG-SENSOR-003,W02,8,-42,1,100,12.03,0.4554,510.9,P,P
IMG-SENSOR-003,W02,9,-42,1,100,11.39,0.4591,476.8,P,P
IMG-SENSOR-003,W02,10,-42,1,100,13.41,0.4716,493.5,P,P
IMG-SENSOR-003,W02,-10,-41,1,100,11.70,0.4153,447.9,P,P
IMG-SENSOR-003,W02,-9,-41,1,100,10.53,0.4206,479.6,P,P
IMG-SENSOR-003,W02,-8,-41,1,100,13.09,0.4278,467.6,P,P
IMG-SENSOR-003,W02,-7,-41,1,100,10.46,0.4145,502.5,F,P
IMG-SENSOR-003,W02,-6,-41,1,100,13.43,0.4204,450.4,P,P
IMG-SENSOR-003,W02,-5,-41,1,100,12.64,0.4346,484.7,P,P
IMG-SENSOR-003,W02,-4,-41,1,100,12.61,0.4429,478.6,P,P
IMG-SENSOR-003,W02,-3,-41,1,100,13.23,0.4376,487.0,P,P
IMG-SENSOR-003,W02,-2,-41,1,100,14.36,0.4544,481.2,P,P
IMG-SENSOR-003,W02,-1,-41,1,100,14.33,0.4297,497.0,P,P
IMG-SENSOR-003,W02,0,-41,3,401,41.87,0.5649,339.5,F,P
IMG-SENSOR-003,W02,1,-41,1,100,9.82,0.4390,449.3,P,P
IMG-SENSOR-003,W02,2,-41,1,100,13.61,0.4365,492.9,P,P
IMG-SENSOR-003,W02,3,-41,1,100,12.47,0.4308,502.3,P,P
IMG-SENSOR-003,W02,4,-41,1,100,12.35,0.4366,465.4,P,P
IMG-SENSOR-003,W02,5,-41,1,100,13.44,0.4539,469.5,P,P
IMG-SENSOR-003,W02,6,-41,1,100,11.18,0.4265,482.4,P,P
IMG-SENSOR-003,W02,7,-41,1,100,11.78,0.4638,478.3,P,P
IMG-SENSOR-003,W02,8,-41,1,100,12.11,0.4915,477.5,P,P
IMG-SENSOR-003,W02,9,-41,1,100,13.15,0.4608,466.4,P,P
IMG-SENSOR-003,W02,10,-41,4,401,50.97,0.6027,283.6,P,P
IMG-SENSOR-003,W02,-10,-40,1,100,12.40,0.4102,472.4,P,P
IMG-SENSOR-003,W02,-9,-40,1,100,10.45,0.4291,511.5,P,P
IMG-SENSOR-003,W02,-8,-40,1,100,12.56,0.4063,455.0,P,P
IMG-SENSOR-003,W02,-7,-40,1,100,12.75,0.4345,462.2,P,P
IMG-SENSOR-003,W02,-6,-40,1,100,8.52,0.4434,490.9,P,P
IMG-SENSOR-003,W02,-5,-40,2,401,40.33,0.5853,337.7,P,P
IMG-SENSOR-003,W02,-4,-40,1,100,10.70,0.4176,494.2,P,P
IMG-SENSOR-003,W02,-3,-40,1,100,11.63,0.4300,485.4,P,P
IMG-SENSOR-003,W02,-2,-40,1,100,11.28,0.4619,496.1,P,P
IMG-SENSOR-003,W02,-1,-40,1,100,7.74,0.4448,478.8,P,P
IMG-SENSOR-003,W02,0,-40,1,100,15.59,0.4367,484.9,P,P
IMG-SENSOR-003,W02,1,-40,1,100,14.20,0.4716,481.9,P,P
IMG-SENSOR-003,W02,2,-40,1,100,11.28,0.4643,471.8,P,P
IMG-SENSOR-003,W02,3,-40,2,401,41.50,0.5890,296.6,P,P
IMG-SENSOR-003,W02,4,-40,1,100,9.91,0.4176,512.8,P,P
IMG-SENSOR-003,W02,5,-40,1,100,14.84,0.4336,464.1,P,P
IMG-SENSOR-003,W02,6,-40,1,100,14.24,0.4524,498.5,P,P
IMG-SENSOR-003,W02,7,-40,1,100,11.30,0.4466,461.9,P,P
IMG-SENSOR-003,W02,8,-40,1,100,11.43,0.4658,453.3,P,P
IMG-SENSOR-003,W02,9,-40,1,100,13.97,0.4811,481.8,P,P
IMG-SENSOR-003,W02,10,-40,4,201,52.64,0.6116,382.2,P,P
IMG-SENSOR-003,W02,-10,-39,1,100,9.07,0.4102,472.2,P,P
IMG-SENSOR-003,W02,-9,-39,1,100,10.84,0.4081,482.7,P,P
IMG-SENSOR-003,W02,-8,-39,1,100,13.25,0.4329,463.9,P,P
IMG-SENSOR-003,W02,-7,-39,1,100,10.07,0.4285,499.1,P,P
IMG-SENSOR-003,W02,-6,-39,1,100,11.06,0.4302,491.9,P,P
IMG-SENSOR-003,W02,-5,-39,1,100,11.82,0.4475,472.9,P,P
IMG-SENSOR-003,W02,-4,-39,1,100,12.21,0.4381,463.7,P,P
IMG-SENSOR-003,W02,-3,-39,1,100,13.81,0.4566,509.7,P,P
IMG-SENSOR-003,W02,-2,-39,1,100,14.18,0.4502,476.8,P,P
IMG-SENSOR-003,W02,-1,-39,1,100,9.97,0.4585,447.3,P,P
IMG-SENSOR-003,W02,0,-39,1,100,11.58,0.4482,454.4,P,P
IMG-SENSOR-003,W02,1,-39,1,100,13.26,0.4275,468.9,P,P
IMG-SENSOR-003,W02,2,-39,1,100,12.68,0.4576,479.9,P,P
IMG-SENSOR-003,W02,3,-39,1,100,12.01,0.4250,516.7,P,P
IMG-SENSOR-003,W02,4,-39,1,100,12.81,0.4727,475.0,P,P
IMG-SENSOR-003,W02,5,-39,1,100,11.16,0.4431,476.9,P,P
IMG-SENSOR-003,W02,6,-39,1,100,9.51,0.4753,437.9,P,P
IMG-SENSOR-003,W02,7,-39,3,201,47.32,0.6182,317.6,P,P
IMG-SENSOR-003,W02,8,-39,1,100,10.32,0.4606,485.2,P,P
IMG-SENSOR-003,W02,9,-39,1,100,12.59,0.4785,426.0,P,P
IMG-SENSOR-003,W02,10,-39,1,100,10.26,0.4774,432.0,P,P
IMG-SENSOR-003,W02,-10,-38,1,100,12.89,0.4136,483.6,P,P
IMG-SENSOR-003,W02,-9,-38,1,100,11.30,0.4360,469.5,P,P
IMG-SENSOR-003,W02,-8,-38,1,100,11.79,0.4157,504.8,P,P
IMG-SENSOR-003,W02,-7,-38,1,100,13.35,0.4513,506.0,P,P
IMG-SENSOR-003,W02,-6,-38,1,100,13.07,0.4237,453.0,P,P
IMG-SENSOR-003,W02,-5,-38,1,100,10.97,0.4334,463.3,P,P
IMG-SENSOR-003,W02,-4,-38,1,100,11.60,0.4323,455.0,P,P
IMG-SENSOR-003,W02,-3,-38,2,401,38.00,0.5799,335.4,P,P
IMG-SENSOR-003,W02,-2,-38,1,100,11.08,0.4373,477.1,P,P
IMG-SENSOR-003,W02,-1,-38,1,100,9.50,0.4443,489.3,P,P
IMG-SENSOR-003,W02,0,-38,1,100,11.02,0.4449,450.4,P,P
IMG-SENSOR-003,W02,1,-38,1,100,16.00,0.4402,503.8,P,P
IMG-SENSOR-003,W02,2,-38,1,100,16.28,0.4612,457.8,P,P
IMG-SENSOR-003,W02,3,-38,1,100,13.29,0.4354,475.2,P,P
IMG-SENSOR-003,W02,4,-38,1,100,12.98,0.4267,497.7,P,P
IMG-SENSOR-003,W02,5,-38,1,100,12.86,0.4627,505.6,P,P
IMG-SENSOR-003,W02,6,-38,1,100,9.81,0.4407,498.7,P,P
IMG-SENSOR-003,W02,7,-38,1,100,12.18,0.4370,501.9,P,P
IMG-SENSOR-003,W02,8,-38,1,100,11.71,0.4690,498.3,P,P
IMG-SENSOR-003,W02,9,-38,1,100,10.11,0.4650,471.8,P,P
IMG-SENSOR-003,W02,10,-38,1,100,10.70,0.4660,442.5,P,P
IMG-SENSOR-003,W02,-10,-37,1,100,12.74,0.4167,475.5,P,P
IMG-SENSOR-003,W02,-9,-37,1,100,10.23,0.4094,487.5,P,P
IMG-SENSOR-003,W02,-8,-37,1,100,14.36,0.4254,488.8,P,P
IMG-SENSOR-003,W02,-7,-37,1,100,10.94,0.4562,478.0,P,P
IMG-SENSOR-003,W02,-6,-37,1,100,13.35,0.4397,461.6,P,P
IMG-SENSOR-003,W02,-5,-37,1,100,13.69,0.4522,465.9,P,P
IMG-SENSOR-003,W02,-4,-37,1,100,11.48,0.4272,509.2,P,P
IMG-SENSOR-003,W02,-3,-37,1,100,12.44,0.4565,462.3,P,P
IMG-SENSOR-003,W02,-2,-37,1,100,12.25,0.4588,472.3,P,P
IMG-SENSOR-003,W02,-1,-37,1,100,9.86,0.4493,474.4,P,P
IMG-SENSOR-003,W02,0,-37,1,100,16.49,0.4594,481.3,P,P
IMG-SENSOR-003,W02,1,-37,1,100,12.36,0.4385,459.9,P,P
IMG-SENSOR-003,W02,2,-37,1,100,14.10,0.4320,489.6,P,P
IMG-SENSOR-003,W02,3,-37,1,100,15.01,0.4685,465.7,P,P
IMG-SENSOR-003,W02,4,-37,1,100,14.19,0.4347,503.1,P,P
IMG-SENSOR-003,W02,5,-37,1,100,8.59,0.4565,484.2,P,P
IMG-SENSOR-003,W02,6,-37,1,100,12.64,0.4603,460.3,P,P
IMG-SENSOR-003,W02,7,-37,1,100,12.74,0.4783,473.7,P,P
IMG-SENSOR-003,W02,8,-37,1,100,14.33,0.4542,489.8,P,P
IMG-SENSOR-003,W02,9,-37,1,100,14.16,0.4604,459.4,P,P
IMG-SENSOR-003,W02,10,-37,1,100,10.86,0.4557,479.9,P,P
IMG-SENSOR-003,W02,-10,-36,1,100,13.38,0.4076,504.9,P,P
IMG-SENSOR-003,W02,-9,-36,1,100,14.71,0.4447,480.4,P,P
IMG-SENSOR-003,W02,-8,-36,1,100,12.56,0.4215,504.8,P,P
IMG-SENSOR-003,W02,-7,-36,1,100,16.89,0.4314,487.8,P,P
IMG-SENSOR-003,W02,-6,-36,1,100,10.55,0.4101,520.8,P,P
IMG-SENSOR-003,W02,-5,-36,1,100,13.26,0.4311,474.3,P,P
IMG-SENSOR-003,W02,-4,-36,1,100,12.63,0.4730,490.4,P,P
IMG-SENSOR-003,W02,-3,-36,1,100,11.95,0.4372,472.0,P,P
IMG-SENSOR-003,W02,-2,-36,1,100,14.08,0.4281,470.7,P,P
IMG-SENSOR-003,W02,-1,-36,1,100,9.42,0.4482,472.9,P,P
IMG-SENSOR-003,W02,0,-36,1,100,10.25,0.4765,478.1,P,P
IMG-SENSOR-003,W02,1,-36,1,100,14.44,0.4706,489.9,P,P
IMG-SENSOR-003,W02,2,-36,1,100,13.32,0.4559,467.2,P,P
IMG-SENSOR-003,W02,3,-36,1,100,10.46,0.4512,471.9,P,P
IMG-SENSOR-003,W02,4,-36,1,100,11.79,0.4556,469.7,P,P
IMG-SENSOR-003,W02,5,-36,1,100,13.51,0.4584,482.4,P,P
IMG-SENSOR-003,W02,6,-36,1,100,13.32,0.4565,470.4,P,P
IMG-SENSOR-003,W02,7,-36,1,100,15.77,0.4536,493.7,P,P
IMG-SENSOR-003,W02,8,-36,1,100,15.06,0.4718,502.3,P,P
IMG-SENSOR-003,W02,9,-36,4,301,41.57,0.6008,280.4,F,P
IMG-SENSOR-003,W02,10,-36,1,100,11.98,0.4573,492.9,P,P
IMG-SENSOR-003,W02,-10,-35,1,100,11.25,0.4480,518.6,P,P
IMG-SENSOR-003,W02,-9,-35,1,100,15.00,0.4016,496.9,P,P
IMG-SENSOR-003,W02,-8,-35,1,100,11.99,0.4130,492.4,P,P
IMG-SENSOR-003,W02,-7,-35,1,100,12.60,0.4359,473.4,P,P
IMG-SENSOR-003,W02,-6,-35,1,100,13.56,0.4257,481.8,P,P
IMG-SENSOR-003,W02,-5,-35,1,100,14.97,0.4405,442.0,P,P
IMG-SENSOR-003,W02,-4,-35,2,301,36.34,0.5976,305.0,F,P
IMG-SENSOR-003,W02,-3,-35,1,100,11.72,0.4440,489.9,P,P
IMG-SENSOR-003,W02,-2,-35,1,100,12.06,0.4324,489.1,P,P
IMG-SENSOR-003,W02,-1,-35,3,202,45.45,0.5567,353.7,P,P
IMG-SENSOR-003,W02,0,-35,1,100,14.33,0.4255,473.8,P,P
IMG-SENSOR-003,W02,1,-35,1,100,9.33,0.4583,451.2,P,P
IMG-SENSOR-003,W02,2,-35,1,100,11.87,0.4505,483.4,P,P
IMG-SENSOR-003,W02,3,-35,1,100,11.83,0.4367,493.2,P,P
IMG-SENSOR-003,W02,4,-35,1,100,11.52,0.4765,487.8,P,P
IMG-SENSOR-003,W02,5,-35,1,100,12.38,0.4812,494.6,P,P
IMG-SENSOR-003,W02,6,-35,1,100,13.89,0.4536,489.7,P,P
IMG-SENSOR-003,W02,7,-35,1,100,10.56,0.4369,467.3,P,P
IMG-SENSOR-003,W02,8,-35,1,100,10.40,0.4409,476.6,P,P
IMG-SENSOR-003,W02,9,-35,1,100,14.03,0.4515,499.7,P,P
IMG-SENSOR-003,W02,10,-35,2,302,53.89,0.6137,280.1,P,P
IMG-SENSOR-003,W02,-10,-34,1,100,10.57,0.4355,499.7,P,P
IMG-SENSOR-003,W02,-9,-34,1,100,10.21,0.4201,461.0,P,P
IMG-SENSOR-003,W02,-8,-34,1,100,12.07,0.4317,462.1,P,P
IMG-SENSOR-003,W02,-7,-34,1,100,10.99,0.4797,532.5,P,P
IMG-SENSOR-003,W02,-6,-34,1,100,13.54,0.4357,489.0,P,P
IMG-SENSOR-003,W02,-5,-34,1,100,13.67,0.4350,487.3,P,P
IMG-SENSOR-003,W02,-4,-34,1,100,15.91,0.4582,471.8,P,P
IMG-SENSOR-003,W02,-3,-34,1,100,12.92,0.4321,456.4,P,P
IMG-SENSOR-003,W02,-2,-34,1,100,15.58,0.4325,453.5,P,P
IMG-SENSOR-003,W02,-1,-34,3,401,31.96,0.6195,286.6,F,P
IMG-SENSOR-003,W02,0,-34,1,100,14.40,0.4519,463.6,P,P
IMG-SENSOR-003,W02,1,-34,1,100,12.15,0.4527,517.7,P,P
IMG-SENSOR-003,W02,2,-34,1,100,11.44,0.4685,516.9,P,P
IMG-SENSOR-003,W02,3,-34,1,100,12.75,0.4531,483.5,P,P
IMG-SENSOR-003,W02,4,-34,1,100,15.54,0.4646,452.7,P,P
IMG-SENSOR-003,W02,5,-34,1,100,12.08,0.4566,476.6,P,P
IMG-SENSOR-003,W02,6,-34,1,100,16.61,0.4780,450.2,P,P
IMG-SENSOR-003,W02,7,-34,1,100,14.38,0.4690,479.7,P,P
IMG-SENSOR-003,W02,8,-34,1,100,12.20,0.4402,471.7,P,P
IMG-SENSOR-003,W02,9,-34,1,100,11.20,0.4629,492.5,P,P
IMG-SENSOR-003,W02,10,-34,1,100,11.27,0.4751,442.9,P,P
IMG-SENSOR-003,W02,-10,-33,1,100,12.41,0.4353,471.5,P,P
IMG-SENSOR-003,W02,-9,-33,1,100,12.61,0.4306,506.2,P,P
IMG-SENSOR-003,W02,-8,-33,2,202,51.30,0.5599,325.4,P,P
IMG-SENSOR-003,W02,-7,-33,1,100,15.65,0.4269,470.7,P,P
IMG-SENSOR-003,W02,-6,-33,1,100,12.43,0.4243,529.6,P,P
IMG-SENSOR-003,W02,-5,-33,1,100,14.44,0.4517,488.4,P,P
IMG-SENSOR-003,W02,-4,-33,1,100,12.50,0.4245,482.9,P,P
IMG-SENSOR-003,W02,-3,-33,1,100,10.44,0.4423,480.8,P,P
IMG-SENSOR-003,W02,-2,-33,1,100,10.96,0.4552,489.6,P,P
IMG-SENSOR-003,W02,-1,-33,1,100,11.65,0.4584,444.1,P,P
IMG-SENSOR-003,W02,0,-33,1,100,13.02,0.4239,434.9,P,P
IMG-SENSOR-003,W02,1,-33,1,100,12.07,0.4240,464.3,P,P
IMG-SENSOR-003,W02,2,-33,1,100,11.31,0.4715,482.9,P,P
IMG-SENSOR-003,W02,3,-33,1,100,14.24,0.4759,495.1,P,P
IMG-SENSOR-003,W02,4,-33,1,100,14.65,0.4954,491.3,P,P
IMG-SENSOR-003,W02,5,-33,1,100,11.52,0.4599,465.0,P,P
IMG-SENSOR-003,W02,6,-33,1,100,14.97,0.4262,472.2,P,P
IMG-SENSOR-003,W02,7,-33,1,100,10.05,0.4489,479.5,P,P
IMG-SENSOR-003,W02,8,-33,1,100,15.11,0.4660,496.2,P,P
IMG-SENSOR-003,W02,9,-33,1,100,13.07,0.4563,499.8,P,P
IMG-SENSOR-003,W02,10,-33,1,100,11.17,0.4542,494.7,P,P
IMG-SENSOR-003,W02,-10,-32,1,100,14.62,0.4116,462.9,P,P
IMG-SENSOR-003,W02,-9,-32,1,100,9.05,0.4446,474.1,P,P
IMG-SENSOR-003,W02,-8,-32,1,100,12.85,0.4290,483.3,P,P
IMG-SENSOR-003,W02,-7,-32,2,201,51.44,0.5533,339.7,P,P
IMG-SENSOR-003,W02,-6,-32,1,100,13.69,0.4625,439.9,P,P
IMG-SENSOR-003,W02,-5,-32,1,100,10.53,0.4151,457.7,P,P
IMG-SENSOR-003,W02,-4,-32,1,100,9.27,0.4520,488.4,P,P
IMG-SENSOR-003,W02,-3,-32,1,100,11.52,0.4462,474.3,P,P
IMG-SENSOR-003,W02,-2,-32,1,100,11.86,0.4695,498.7,P,P
IMG-SENSOR-003,W02,-1,-32,1,100,13.22,0.4446,497.5,P,P
IMG-SENSOR-003,W02,0,-32,1,100,11.76,0.4376,495.6,P,P
